variant,stage,trades,combined_pnl_usdt,mean_pnl_usdt,median_pnl_usdt,profit_factor,win_rate,median_duration_hours,p10_pnl_usdt,p90_pnl_usdt,family,stop_mode,cap_days,take_profit_pct,trail_giveback_pct,partial_take_profit_pct
TIME_FIXED3_CAP1D,PRE_BREAKOUT,3425.0,-33347.01416249998,-9.736354499999994,-9.73635449999997,0.0,0.0,41.0,-9.736354500000028,-9.73635449999997,TIME_ONLY,FIXED3,1,,,
FIXEDTP_FIXED3_TP10_CAP1D,PRE_BREAKOUT,3528.0,1281.631666500063,0.36327428188777294,-9.73635449999997,1.0503764362868562,0.2593537414965986,32.0,-9.736354500000028,29.205165000000036,FIXED_TP,FIXED3,1,0.1,,
FIXEDTP_FIXED3_TP20_CAP1D,PRE_BREAKOUT,3525.0,5570.443863000028,1.5802677625531993,-9.73635449999997,1.1942051226207864,0.16425531914893618,41.0,-9.736354500000028,59.16018,FIXED_TP,FIXED3,1,0.2,,
TIME_FIXED3_CAP2D,PRE_BREAKOUT,3425.0,-33347.01416249998,-9.736354499999994,-9.73635449999997,0.0,0.0,41.0,-9.736354500000028,-9.73635449999997,TIME_ONLY,FIXED3,2,,,
FIXEDTP_FIXED3_TP10_CAP2D,PRE_BREAKOUT,3528.0,1281.631666500063,0.36327428188777294,-9.73635449999997,1.0503764362868562,0.2593537414965986,32.0,-9.736354500000028,29.205165000000036,FIXED_TP,FIXED3,2,0.1,,
FIXEDTP_FIXED3_TP20_CAP2D,PRE_BREAKOUT,3525.0,5570.443863000028,1.5802677625531993,-9.73635449999997,1.1942051226207864,0.16425531914893618,41.0,-9.736354500000028,59.16018,FIXED_TP,FIXED3,2,0.2,,
TIME_FIXED3_CAP3D,PRE_BREAKOUT,3425.0,-33347.01416249998,-9.736354499999994,-9.73635449999997,0.0,0.0,41.0,-9.736354500000028,-9.73635449999997,TIME_ONLY,FIXED3,3,,,
FIXEDTP_FIXED3_TP10_CAP3D,PRE_BREAKOUT,3528.0,1281.631666500063,0.36327428188777294,-9.73635449999997,1.0503764362868562,0.2593537414965986,32.0,-9.736354500000028,29.205165000000036,FIXED_TP,FIXED3,3,0.1,,
FIXEDTP_FIXED3_TP20_CAP3D,PRE_BREAKOUT,3525.0,5570.443863000028,1.5802677625531993,-9.73635449999997,1.1942051226207864,0.16425531914893618,41.0,-9.736354500000028,59.16018,FIXED_TP,FIXED3,3,0.2,,
TIME_FIXED3_CAP4D,PRE_BREAKOUT,3425.0,-33347.01416249998,-9.736354499999994,-9.73635449999997,0.0,0.0,41.0,-9.736354500000028,-9.73635449999997,TIME_ONLY,FIXED3,4,,,
FIXEDTP_FIXED3_TP10_CAP4D,PRE_BREAKOUT,3528.0,1281.631666500063,0.36327428188777294,-9.73635449999997,1.0503764362868562,0.2593537414965986,32.0,-9.736354500000028,29.205165000000036,FIXED_TP,FIXED3,4,0.1,,
FIXEDTP_FIXED3_TP20_CAP4D,PRE_BREAKOUT,3525.0,5570.443863000028,1.5802677625531993,-9.73635449999997,1.1942051226207864,0.16425531914893618,41.0,-9.736354500000028,59.16018,FIXED_TP,FIXED3,4,0.2,,
TIME_FIXED3_CAP5D,PRE_BREAKOUT,3425.0,-33347.01416249998,-9.736354499999994,-9.73635449999997,0.0,0.0,41.0,-9.736354500000028,-9.73635449999997,TIME_ONLY,FIXED3,5,,,
FIXEDTP_FIXED3_TP10_CAP5D,PRE_BREAKOUT,3528.0,1281.631666500063,0.36327428188777294,-9.73635449999997,1.0503764362868562,0.2593537414965986,32.0,-9.736354500000028,29.205165000000036,FIXED_TP,FIXED3,5,0.1,,
FIXEDTP_FIXED3_TP20_CAP5D,PRE_BREAKOUT,3525.0,5570.443863000028,1.5802677625531993,-9.73635449999997,1.1942051226207864,0.16425531914893618,41.0,-9.736354500000028,59.16018,FIXED_TP,FIXED3,5,0.2,,
TIME_FIXED3_CAP6D,PRE_BREAKOUT,3425.0,-33347.01416249998,-9.736354499999994,-9.73635449999997,0.0,0.0,41.0,-9.736354500000028,-9.73635449999997,TIME_ONLY,FIXED3,6,,,
FIXEDTP_FIXED3_TP10_CAP6D,PRE_BREAKOUT,3528.0,1281.631666500063,0.36327428188777294,-9.73635449999997,1.0503764362868562,0.2593537414965986,32.0,-9.736354500000028,29.205165000000036,FIXED_TP,FIXED3,6,0.1,,
FIXEDTP_FIXED3_TP20_CAP6D,PRE_BREAKOUT,3525.0,5570.443863000028,1.5802677625531993,-9.73635449999997,1.1942051226207864,0.16425531914893618,41.0,-9.736354500000028,59.16018,FIXED_TP,FIXED3,6,0.2,,
TIME_FIXED3_CAP7D,PRE_BREAKOUT,3425.0,-33347.01416249998,-9.736354499999994,-9.73635449999997,0.0,0.0,41.0,-9.736354500000028,-9.73635449999997,TIME_ONLY,FIXED3,7,,,
FIXEDTP_FIXED3_TP10_CAP7D,PRE_BREAKOUT,3528.0,1281.631666500063,0.36327428188777294,-9.73635449999997,1.0503764362868562,0.2593537414965986,32.0,-9.736354500000028,29.205165000000036,FIXED_TP,FIXED3,7,0.1,,
FIXEDTP_FIXED3_TP20_CAP7D,PRE_BREAKOUT,3525.0,5570.443863000028,1.5802677625531993,-9.73635449999997,1.1942051226207864,0.16425531914893618,41.0,-9.736354500000028,59.16018,FIXED_TP,FIXED3,7,0.2,,
TIME_FIXED3_CAP30D,PRE_BREAKOUT,3425.0,-33347.01416249998,-9.736354499999994,-9.73635449999997,0.0,0.0,41.0,-9.736354500000028,-9.73635449999997,TIME_ONLY,FIXED3,30,,,
FIXEDTP_FIXED3_TP10_CAP30D,PRE_BREAKOUT,3528.0,1281.631666500063,0.36327428188777294,-9.73635449999997,1.0503764362868562,0.2593537414965986,32.0,-9.736354500000028,29.205165000000036,FIXED_TP,FIXED3,30,0.1,,
FIXEDTP_FIXED3_TP20_CAP30D,PRE_BREAKOUT,3525.0,5570.443863000028,1.5802677625531993,-9.73635449999997,1.1942051226207864,0.16425531914893618,41.0,-9.736354500000028,59.16018,FIXED_TP,FIXED3,30,0.2,,
TIME_FIXED5_CAP1D,PRE_BREAKOUT,3365.0,-52922.5579875,-15.727357499999998,-15.727357499999984,0.0,0.0,100.0,-15.727357500000041,-15.727357499999984,TIME_ONLY,FIXED5,1,,,
FIXEDTP_FIXED5_TP10_CAP1D,PRE_BREAKOUT,3526.0,2957.616705000066,0.8388022419172053,-15.727357499999984,1.0844813745935051,0.368689733408962,59.0,-15.727357500000041,29.205165000000036,FIXED_TP,FIXED5,1,0.1,,
FIXEDTP_FIXED5_TP20_CAP1D,PRE_BREAKOUT,3520.0,7695.008175000017,2.186081867897732,-15.727357499999984,1.1827017696662299,0.23920454545454545,87.0,-15.727357500000041,59.16018,FIXED_TP,FIXED5,1,0.2,,
TIME_FIXED5_CAP2D,PRE_BREAKOUT,3365.0,-52922.5579875,-15.727357499999998,-15.727357499999984,0.0,0.0,100.0,-15.727357500000041,-15.727357499999984,TIME_ONLY,FIXED5,2,,,
FIXEDTP_FIXED5_TP10_CAP2D,PRE_BREAKOUT,3526.0,2957.616705000066,0.8388022419172053,-15.727357499999984,1.0844813745935051,0.368689733408962,59.0,-15.727357500000041,29.205165000000036,FIXED_TP,FIXED5,2,0.1,,
FIXEDTP_FIXED5_TP20_CAP2D,PRE_BREAKOUT,3520.0,7695.008175000017,2.186081867897732,-15.727357499999984,1.1827017696662299,0.23920454545454545,87.0,-15.727357500000041,59.16018,FIXED_TP,FIXED5,2,0.2,,
TIME_FIXED5_CAP3D,PRE_BREAKOUT,3365.0,-52922.5579875,-15.727357499999998,-15.727357499999984,0.0,0.0,100.0,-15.727357500000041,-15.727357499999984,TIME_ONLY,FIXED5,3,,,
FIXEDTP_FIXED5_TP10_CAP3D,PRE_BREAKOUT,3526.0,2957.616705000066,0.8388022419172053,-15.727357499999984,1.0844813745935051,0.368689733408962,59.0,-15.727357500000041,29.205165000000036,FIXED_TP,FIXED5,3,0.1,,
FIXEDTP_FIXED5_TP20_CAP3D,PRE_BREAKOUT,3520.0,7695.008175000017,2.186081867897732,-15.727357499999984,1.1827017696662299,0.23920454545454545,87.0,-15.727357500000041,59.16018,FIXED_TP,FIXED5,3,0.2,,
TIME_FIXED5_CAP4D,PRE_BREAKOUT,3365.0,-52922.5579875,-15.727357499999998,-15.727357499999984,0.0,0.0,100.0,-15.727357500000041,-15.727357499999984,TIME_ONLY,FIXED5,4,,,
FIXEDTP_FIXED5_TP10_CAP4D,PRE_BREAKOUT,3526.0,2957.616705000066,0.8388022419172053,-15.727357499999984,1.0844813745935051,0.368689733408962,59.0,-15.727357500000041,29.205165000000036,FIXED_TP,FIXED5,4,0.1,,
FIXEDTP_FIXED5_TP20_CAP4D,PRE_BREAKOUT,3520.0,7695.008175000017,2.186081867897732,-15.727357499999984,1.1827017696662299,0.23920454545454545,87.0,-15.727357500000041,59.16018,FIXED_TP,FIXED5,4,0.2,,
TIME_FIXED5_CAP5D,PRE_BREAKOUT,3365.0,-52922.5579875,-15.727357499999998,-15.727357499999984,0.0,0.0,100.0,-15.727357500000041,-15.727357499999984,TIME_ONLY,FIXED5,5,,,
FIXEDTP_FIXED5_TP10_CAP5D,PRE_BREAKOUT,3526.0,2957.616705000066,0.8388022419172053,-15.727357499999984,1.0844813745935051,0.368689733408962,59.0,-15.727357500000041,29.205165000000036,FIXED_TP,FIXED5,5,0.1,,
FIXEDTP_FIXED5_TP20_CAP5D,PRE_BREAKOUT,3520.0,7695.008175000017,2.186081867897732,-15.727357499999984,1.1827017696662299,0.23920454545454545,87.0,-15.727357500000041,59.16018,FIXED_TP,FIXED5,5,0.2,,
TIME_FIXED5_CAP6D,PRE_BREAKOUT,3365.0,-52922.5579875,-15.727357499999998,-15.727357499999984,0.0,0.0,100.0,-15.727357500000041,-15.727357499999984,TIME_ONLY,FIXED5,6,,,
FIXEDTP_FIXED5_TP10_CAP6D,PRE_BREAKOUT,3526.0,2957.616705000066,0.8388022419172053,-15.727357499999984,1.0844813745935051,0.368689733408962,59.0,-15.727357500000041,29.205165000000036,FIXED_TP,FIXED5,6,0.1,,
FIXEDTP_FIXED5_TP20_CAP6D,PRE_BREAKOUT,3520.0,7695.008175000017,2.186081867897732,-15.727357499999984,1.1827017696662299,0.23920454545454545,87.0,-15.727357500000041,59.16018,FIXED_TP,FIXED5,6,0.2,,
TIME_FIXED5_CAP7D,PRE_BREAKOUT,3365.0,-52922.5579875,-15.727357499999998,-15.727357499999984,0.0,0.0,100.0,-15.727357500000041,-15.727357499999984,TIME_ONLY,FIXED5,7,,,
FIXEDTP_FIXED5_TP10_CAP7D,PRE_BREAKOUT,3526.0,2957.616705000066,0.8388022419172053,-15.727357499999984,1.0844813745935051,0.368689733408962,59.0,-15.727357500000041,29.205165000000036,FIXED_TP,FIXED5,7,0.1,,
FIXEDTP_FIXED5_TP20_CAP7D,PRE_BREAKOUT,3520.0,7695.008175000017,2.186081867897732,-15.727357499999984,1.1827017696662299,0.23920454545454545,87.0,-15.727357500000041,59.16018,FIXED_TP,FIXED5,7,0.2,,
TIME_FIXED5_CAP30D,PRE_BREAKOUT,3365.0,-52922.5579875,-15.727357499999998,-15.727357499999984,0.0,0.0,100.0,-15.727357500000041,-15.727357499999984,TIME_ONLY,FIXED5,30,,,
FIXEDTP_FIXED5_TP10_CAP30D,PRE_BREAKOUT,3526.0,2957.616705000066,0.8388022419172053,-15.727357499999984,1.0844813745935051,0.368689733408962,59.0,-15.727357500000041,29.205165000000036,FIXED_TP,FIXED5,30,0.1,,
FIXEDTP_FIXED5_TP20_CAP30D,PRE_BREAKOUT,3520.0,7695.008175000017,2.186081867897732,-15.727357499999984,1.1827017696662299,0.23920454545454545,87.0,-15.727357500000041,59.16018,FIXED_TP,FIXED5,30,0.2,,
TIME_FIXED7_CAP1D,PRE_BREAKOUT,3307.0,-71822.6181735,-21.7183605,-21.7183605,0.0,0.0,185.0,-21.718360500000056,-21.7183605,TIME_ONLY,FIXED7,1,,,
FIXEDTP_FIXED7_TP10_CAP1D,PRE_BREAKOUT,3524.0,3618.1267350000608,1.0267101972190864,-21.7183605,1.085432305430805,0.4466515323496027,85.0,-21.7183605,29.205165000000093,FIXED_TP,FIXED7,1,0.1,,
FIXEDTP_FIXED7_TP20_CAP1D,PRE_BREAKOUT,3514.0,9332.055592499999,2.6556788823278312,-21.7183605,1.1750244748230205,0.30136596471257826,134.0,-21.718360500000056,59.16018,FIXED_TP,FIXED7,1,0.2,,
TIME_FIXED7_CAP2D,PRE_BREAKOUT,3307.0,-71822.6181735,-21.7183605,-21.7183605,0.0,0.0,185.0,-21.718360500000056,-21.7183605,TIME_ONLY,FIXED7,2,,,
FIXEDTP_FIXED7_TP10_CAP2D,PRE_BREAKOUT,3524.0,3618.1267350000608,1.0267101972190864,-21.7183605,1.085432305430805,0.4466515323496027,85.0,-21.7183605,29.205165000000093,FIXED_TP,FIXED7,2,0.1,,
FIXEDTP_FIXED7_TP20_CAP2D,PRE_BREAKOUT,3514.0,9332.055592499999,2.6556788823278312,-21.7183605,1.1750244748230205,0.30136596471257826,134.0,-21.718360500000056,59.16018,FIXED_TP,FIXED7,2,0.2,,
TIME_FIXED7_CAP3D,PRE_BREAKOUT,3307.0,-71822.6181735,-21.7183605,-21.7183605,0.0,0.0,185.0,-21.718360500000056,-21.7183605,TIME_ONLY,FIXED7,3,,,
FIXEDTP_FIXED7_TP10_CAP3D,PRE_BREAKOUT,3524.0,3618.1267350000608,1.0267101972190864,-21.7183605,1.085432305430805,0.4466515323496027,85.0,-21.7183605,29.205165000000093,FIXED_TP,FIXED7,3,0.1,,
FIXEDTP_FIXED7_TP20_CAP3D,PRE_BREAKOUT,3514.0,9332.055592499999,2.6556788823278312,-21.7183605,1.1750244748230205,0.30136596471257826,134.0,-21.718360500000056,59.16018,FIXED_TP,FIXED7,3,0.2,,
TIME_FIXED7_CAP4D,PRE_BREAKOUT,3307.0,-71822.6181735,-21.7183605,-21.7183605,0.0,0.0,185.0,-21.718360500000056,-21.7183605,TIME_ONLY,FIXED7,4,,,
FIXEDTP_FIXED7_TP10_CAP4D,PRE_BREAKOUT,3524.0,3618.1267350000608,1.0267101972190864,-21.7183605,1.085432305430805,0.4466515323496027,85.0,-21.7183605,29.205165000000093,FIXED_TP,FIXED7,4,0.1,,
FIXEDTP_FIXED7_TP20_CAP4D,PRE_BREAKOUT,3514.0,9332.055592499999,2.6556788823278312,-21.7183605,1.1750244748230205,0.30136596471257826,134.0,-21.718360500000056,59.16018,FIXED_TP,FIXED7,4,0.2,,
TIME_FIXED7_CAP5D,PRE_BREAKOUT,3307.0,-71822.6181735,-21.7183605,-21.7183605,0.0,0.0,185.0,-21.718360500000056,-21.7183605,TIME_ONLY,FIXED7,5,,,
FIXEDTP_FIXED7_TP10_CAP5D,PRE_BREAKOUT,3524.0,3618.1267350000608,1.0267101972190864,-21.7183605,1.085432305430805,0.4466515323496027,85.0,-21.7183605,29.205165000000093,FIXED_TP,FIXED7,5,0.1,,
FIXEDTP_FIXED7_TP20_CAP5D,PRE_BREAKOUT,3514.0,9332.055592499999,2.6556788823278312,-21.7183605,1.1750244748230205,0.30136596471257826,134.0,-21.718360500000056,59.16018,FIXED_TP,FIXED7,5,0.2,,
TIME_FIXED7_CAP6D,PRE_BREAKOUT,3307.0,-71822.6181735,-21.7183605,-21.7183605,0.0,0.0,185.0,-21.718360500000056,-21.7183605,TIME_ONLY,FIXED7,6,,,
FIXEDTP_FIXED7_TP10_CAP6D,PRE_BREAKOUT,3524.0,3618.1267350000608,1.0267101972190864,-21.7183605,1.085432305430805,0.4466515323496027,85.0,-21.7183605,29.205165000000093,FIXED_TP,FIXED7,6,0.1,,
FIXEDTP_FIXED7_TP20_CAP6D,PRE_BREAKOUT,3514.0,9332.055592499999,2.6556788823278312,-21.7183605,1.1750244748230205,0.30136596471257826,134.0,-21.718360500000056,59.16018,FIXED_TP,FIXED7,6,0.2,,
TIME_FIXED7_CAP7D,PRE_BREAKOUT,3307.0,-71822.6181735,-21.7183605,-21.7183605,0.0,0.0,185.0,-21.718360500000056,-21.7183605,TIME_ONLY,FIXED7,7,,,
FIXEDTP_FIXED7_TP10_CAP7D,PRE_BREAKOUT,3524.0,3618.1267350000608,1.0267101972190864,-21.7183605,1.085432305430805,0.4466515323496027,85.0,-21.7183605,29.205165000000093,FIXED_TP,FIXED7,7,0.1,,
FIXEDTP_FIXED7_TP20_CAP7D,PRE_BREAKOUT,3514.0,9332.055592499999,2.6556788823278312,-21.7183605,1.1750244748230205,0.30136596471257826,134.0,-21.718360500000056,59.16018,FIXED_TP,FIXED7,7,0.2,,
TIME_FIXED7_CAP30D,PRE_BREAKOUT,3307.0,-71822.6181735,-21.7183605,-21.7183605,0.0,0.0,185.0,-21.718360500000056,-21.7183605,TIME_ONLY,FIXED7,30,,,
FIXEDTP_FIXED7_TP10_CAP30D,PRE_BREAKOUT,3524.0,3618.1267350000608,1.0267101972190864,-21.7183605,1.085432305430805,0.4466515323496027,85.0,-21.7183605,29.205165000000093,FIXED_TP,FIXED7,30,0.1,,
FIXEDTP_FIXED7_TP20_CAP30D,PRE_BREAKOUT,3514.0,9332.055592499999,2.6556788823278312,-21.7183605,1.1750244748230205,0.30136596471257826,134.0,-21.718360500000056,59.16018,FIXED_TP,FIXED7,30,0.2,,
TIME_FIXED10_CAP1D,PRE_BREAKOUT,3209.0,-98531.91178499993,-30.704864999999977,-30.70486499999999,0.0,0.0,316.0,-30.70486499999999,-30.704864999999934,TIME_ONLY,FIXED10,1,,,
FIXEDTP_FIXED10_TP10_CAP1D,PRE_BREAKOUT,3524.0,4067.451960000119,1.1542145175936773,29.20516499999998,1.0802844239829767,0.5317820658342792,119.0,-30.70486499999999,29.205165000000093,FIXED_TP,FIXED10,1,0.1,,
FIXEDTP_FIXED10_TP20_CAP1D,PRE_BREAKOUT,3507.0,12557.468655000062,3.580686813515843,-30.704864999999934,1.1885538300287455,0.38152266894781867,203.0,-30.70486499999999,59.160180000000054,FIXED_TP,FIXED10,1,0.2,,
TIME_FIXED10_CAP2D,PRE_BREAKOUT,3209.0,-98531.91178499993,-30.704864999999977,-30.70486499999999,0.0,0.0,316.0,-30.70486499999999,-30.704864999999934,TIME_ONLY,FIXED10,2,,,
FIXEDTP_FIXED10_TP10_CAP2D,PRE_BREAKOUT,3524.0,4067.451960000119,1.1542145175936773,29.20516499999998,1.0802844239829767,0.5317820658342792,119.0,-30.70486499999999,29.205165000000093,FIXED_TP,FIXED10,2,0.1,,
FIXEDTP_FIXED10_TP20_CAP2D,PRE_BREAKOUT,3507.0,12557.468655000062,3.580686813515843,-30.704864999999934,1.1885538300287455,0.38152266894781867,203.0,-30.70486499999999,59.160180000000054,FIXED_TP,FIXED10,2,0.2,,
TIME_FIXED10_CAP3D,PRE_BREAKOUT,3209.0,-98531.91178499993,-30.704864999999977,-30.70486499999999,0.0,0.0,316.0,-30.70486499999999,-30.704864999999934,TIME_ONLY,FIXED10,3,,,
FIXEDTP_FIXED10_TP10_CAP3D,PRE_BREAKOUT,3524.0,4067.451960000119,1.1542145175936773,29.20516499999998,1.0802844239829767,0.5317820658342792,119.0,-30.70486499999999,29.205165000000093,FIXED_TP,FIXED10,3,0.1,,
FIXEDTP_FIXED10_TP20_CAP3D,PRE_BREAKOUT,3507.0,12557.468655000062,3.580686813515843,-30.704864999999934,1.1885538300287455,0.38152266894781867,203.0,-30.70486499999999,59.160180000000054,FIXED_TP,FIXED10,3,0.2,,
TIME_FIXED10_CAP4D,PRE_BREAKOUT,3209.0,-98531.91178499993,-30.704864999999977,-30.70486499999999,0.0,0.0,316.0,-30.70486499999999,-30.704864999999934,TIME_ONLY,FIXED10,4,,,
FIXEDTP_FIXED10_TP10_CAP4D,PRE_BREAKOUT,3524.0,4067.451960000119,1.1542145175936773,29.20516499999998,1.0802844239829767,0.5317820658342792,119.0,-30.70486499999999,29.205165000000093,FIXED_TP,FIXED10,4,0.1,,
FIXEDTP_FIXED10_TP20_CAP4D,PRE_BREAKOUT,3507.0,12557.468655000062,3.580686813515843,-30.704864999999934,1.1885538300287455,0.38152266894781867,203.0,-30.70486499999999,59.160180000000054,FIXED_TP,FIXED10,4,0.2,,
TIME_FIXED10_CAP5D,PRE_BREAKOUT,3209.0,-98531.91178499993,-30.704864999999977,-30.70486499999999,0.0,0.0,316.0,-30.70486499999999,-30.704864999999934,TIME_ONLY,FIXED10,5,,,
FIXEDTP_FIXED10_TP10_CAP5D,PRE_BREAKOUT,3524.0,4067.451960000119,1.1542145175936773,29.20516499999998,1.0802844239829767,0.5317820658342792,119.0,-30.70486499999999,29.205165000000093,FIXED_TP,FIXED10,5,0.1,,
FIXEDTP_FIXED10_TP20_CAP5D,PRE_BREAKOUT,3507.0,12557.468655000062,3.580686813515843,-30.704864999999934,1.1885538300287455,0.38152266894781867,203.0,-30.70486499999999,59.160180000000054,FIXED_TP,FIXED10,5,0.2,,
TIME_FIXED10_CAP6D,PRE_BREAKOUT,3209.0,-98531.91178499993,-30.704864999999977,-30.70486499999999,0.0,0.0,316.0,-30.70486499999999,-30.704864999999934,TIME_ONLY,FIXED10,6,,,
FIXEDTP_FIXED10_TP10_CAP6D,PRE_BREAKOUT,3524.0,4067.451960000119,1.1542145175936773,29.20516499999998,1.0802844239829767,0.5317820658342792,119.0,-30.70486499999999,29.205165000000093,FIXED_TP,FIXED10,6,0.1,,
FIXEDTP_FIXED10_TP20_CAP6D,PRE_BREAKOUT,3507.0,12557.468655000062,3.580686813515843,-30.704864999999934,1.1885538300287455,0.38152266894781867,203.0,-30.70486499999999,59.160180000000054,FIXED_TP,FIXED10,6,0.2,,
TIME_FIXED10_CAP7D,PRE_BREAKOUT,3209.0,-98531.91178499993,-30.704864999999977,-30.70486499999999,0.0,0.0,316.0,-30.70486499999999,-30.704864999999934,TIME_ONLY,FIXED10,7,,,
FIXEDTP_FIXED10_TP10_CAP7D,PRE_BREAKOUT,3524.0,4067.451960000119,1.1542145175936773,29.20516499999998,1.0802844239829767,0.5317820658342792,119.0,-30.70486499999999,29.205165000000093,FIXED_TP,FIXED10,7,0.1,,
FIXEDTP_FIXED10_TP20_CAP7D,PRE_BREAKOUT,3507.0,12557.468655000062,3.580686813515843,-30.704864999999934,1.1885538300287455,0.38152266894781867,203.0,-30.70486499999999,59.160180000000054,FIXED_TP,FIXED10,7,0.2,,
TIME_FIXED10_CAP30D,PRE_BREAKOUT,3209.0,-98531.91178499993,-30.704864999999977,-30.70486499999999,0.0,0.0,316.0,-30.70486499999999,-30.704864999999934,TIME_ONLY,FIXED10,30,,,
FIXEDTP_FIXED10_TP10_CAP30D,PRE_BREAKOUT,3524.0,4067.451960000119,1.1542145175936773,29.20516499999998,1.0802844239829767,0.5317820658342792,119.0,-30.70486499999999,29.205165000000093,FIXED_TP,FIXED10,30,0.1,,
FIXEDTP_FIXED10_TP20_CAP30D,PRE_BREAKOUT,3507.0,12557.468655000062,3.580686813515843,-30.704864999999934,1.1885538300287455,0.38152266894781867,203.0,-30.70486499999999,59.160180000000054,FIXED_TP,FIXED10,30,0.2,,
TIME_STRUCT_CAP10_CAP1D,PRE_BREAKOUT,3337.0,-83751.01872422302,-25.097698149302673,-27.7860508424764,0.0,0.0,234.0,-30.70486499999999,-14.830983292787206,TIME_ONLY,STRUCT_CAP10,1,,,
FIXEDTP_STRUCT_CAP10_TP10_CAP1D,PRE_BREAKOUT,3529.0,4159.008675120819,1.17852328566756,-10.770208216520631,1.0925563673289582,0.476338906205724,97.0,-30.70486499999999,29.205165000000093,FIXED_TP,STRUCT_CAP10,1,0.1,,
FIXEDTP_STRUCT_CAP10_TP20_CAP1D,PRE_BREAKOUT,3523.0,9323.972295658128,2.64660014069206,-19.867581727181488,1.159456117887245,0.32529094521714447,155.0,-30.70486499999999,59.160180000000054,FIXED_TP,STRUCT_CAP10,1,0.2,,
TIME_STRUCT_CAP10_CAP2D,PRE_BREAKOUT,3337.0,-83751.01872422302,-25.097698149302673,-27.7860508424764,0.0,0.0,234.0,-30.70486499999999,-14.830983292787206,TIME_ONLY,STRUCT_CAP10,2,,,
FIXEDTP_STRUCT_CAP10_TP10_CAP2D,PRE_BREAKOUT,3529.0,4159.008675120819,1.17852328566756,-10.770208216520631,1.0925563673289582,0.476338906205724,97.0,-30.70486499999999,29.205165000000093,FIXED_TP,STRUCT_CAP10,2,0.1,,
FIXEDTP_STRUCT_CAP10_TP20_CAP2D,PRE_BREAKOUT,3523.0,9323.972295658128,2.64660014069206,-19.867581727181488,1.159456117887245,0.32529094521714447,155.0,-30.70486499999999,59.160180000000054,FIXED_TP,STRUCT_CAP10,2,0.2,,
TIME_STRUCT_CAP10_CAP3D,PRE_BREAKOUT,3337.0,-83751.01872422302,-25.097698149302673,-27.7860508424764,0.0,0.0,234.0,-30.70486499999999,-14.830983292787206,TIME_ONLY,STRUCT_CAP10,3,,,
FIXEDTP_STRUCT_CAP10_TP10_CAP3D,PRE_BREAKOUT,3529.0,4159.008675120819,1.17852328566756,-10.770208216520631,1.0925563673289582,0.476338906205724,97.0,-30.70486499999999,29.205165000000093,FIXED_TP,STRUCT_CAP10,3,0.1,,
FIXEDTP_STRUCT_CAP10_TP20_CAP3D,PRE_BREAKOUT,3523.0,9323.972295658128,2.64660014069206,-19.867581727181488,1.159456117887245,0.32529094521714447,155.0,-30.70486499999999,59.160180000000054,FIXED_TP,STRUCT_CAP10,3,0.2,,
TIME_STRUCT_CAP10_CAP4D,PRE_BREAKOUT,3337.0,-83751.01872422302,-25.097698149302673,-27.7860508424764,0.0,0.0,234.0,-30.70486499999999,-14.830983292787206,TIME_ONLY,STRUCT_CAP10,4,,,
FIXEDTP_STRUCT_CAP10_TP10_CAP4D,PRE_BREAKOUT,3529.0,4159.008675120819,1.17852328566756,-10.770208216520631,1.0925563673289582,0.476338906205724,97.0,-30.70486499999999,29.205165000000093,FIXED_TP,STRUCT_CAP10,4,0.1,,
FIXEDTP_STRUCT_CAP10_TP20_CAP4D,PRE_BREAKOUT,3523.0,9323.972295658128,2.64660014069206,-19.867581727181488,1.159456117887245,0.32529094521714447,155.0,-30.70486499999999,59.160180000000054,FIXED_TP,STRUCT_CAP10,4,0.2,,
TIME_STRUCT_CAP10_CAP5D,PRE_BREAKOUT,3337.0,-83751.01872422302,-25.097698149302673,-27.7860508424764,0.0,0.0,234.0,-30.70486499999999,-14.830983292787206,TIME_ONLY,STRUCT_CAP10,5,,,
FIXEDTP_STRUCT_CAP10_TP10_CAP5D,PRE_BREAKOUT,3529.0,4159.008675120819,1.17852328566756,-10.770208216520631,1.0925563673289582,0.476338906205724,97.0,-30.70486499999999,29.205165000000093,FIXED_TP,STRUCT_CAP10,5,0.1,,
FIXEDTP_STRUCT_CAP10_TP20_CAP5D,PRE_BREAKOUT,3523.0,9323.972295658128,2.64660014069206,-19.867581727181488,1.159456117887245,0.32529094521714447,155.0,-30.70486499999999,59.160180000000054,FIXED_TP,STRUCT_CAP10,5,0.2,,
TIME_STRUCT_CAP10_CAP6D,PRE_BREAKOUT,3337.0,-83751.01872422302,-25.097698149302673,-27.7860508424764,0.0,0.0,234.0,-30.70486499999999,-14.830983292787206,TIME_ONLY,STRUCT_CAP10,6,,,
FIXEDTP_STRUCT_CAP10_TP10_CAP6D,PRE_BREAKOUT,3529.0,4159.008675120819,1.17852328566756,-10.770208216520631,1.0925563673289582,0.476338906205724,97.0,-30.70486499999999,29.205165000000093,FIXED_TP,STRUCT_CAP10,6,0.1,,
FIXEDTP_STRUCT_CAP10_TP20_CAP6D,PRE_BREAKOUT,3523.0,9323.972295658128,2.64660014069206,-19.867581727181488,1.159456117887245,0.32529094521714447,155.0,-30.70486499999999,59.160180000000054,FIXED_TP,STRUCT_CAP10,6,0.2,,
