variant,exit_reason,count,share,family,stop_mode,cap_days,take_profit_pct,trail_giveback_pct,partial_take_profit_pct
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP365D,TAKE_PROFIT_1000,7,0.0018087855297157622,HALF_TP_RUNNER,FIXED10,365,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP7D,INITIAL_STOP,1824,0.47131782945736433,HALF_TP_RUNNER,FIXED10,7,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP7D,RUNNER_STOP,2039,0.5268733850129199,HALF_TP_RUNNER,FIXED10,7,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP7D,TAKE_PROFIT_1000,7,0.0018087855297157622,HALF_TP_RUNNER,FIXED10,7,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP90D,INITIAL_STOP,1824,0.47131782945736433,HALF_TP_RUNNER,FIXED10,90,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP90D,RUNNER_STOP,2039,0.5268733850129199,HALF_TP_RUNNER,FIXED10,90,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP90D,TAKE_PROFIT_1000,7,0.0018087855297157622,HALF_TP_RUNNER,FIXED10,90,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT20_GB30_CAP180D,INITIAL_STOP,2398,0.6185194738199639,HALF_TP_RUNNER,FIXED10,180,,0.3,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB30_CAP180D,RUNNER_STOP,1479,0.3814805261800361,HALF_TP_RUNNER,FIXED10,180,,0.3,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB30_CAP30D,INITIAL_STOP,2398,0.6185194738199639,HALF_TP_RUNNER,FIXED10,30,,0.3,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB30_CAP30D,RUNNER_STOP,1479,0.3814805261800361,HALF_TP_RUNNER,FIXED10,30,,0.3,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB30_CAP365D,INITIAL_STOP,2398,0.6185194738199639,HALF_TP_RUNNER,FIXED10,365,,0.3,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB30_CAP365D,RUNNER_STOP,1479,0.3814805261800361,HALF_TP_RUNNER,FIXED10,365,,0.3,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB30_CAP7D,INITIAL_STOP,2398,0.6185194738199639,HALF_TP_RUNNER,FIXED10,7,,0.3,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB30_CAP7D,RUNNER_STOP,1479,0.3814805261800361,HALF_TP_RUNNER,FIXED10,7,,0.3,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB30_CAP90D,INITIAL_STOP,2398,0.6185194738199639,HALF_TP_RUNNER,FIXED10,90,,0.3,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB30_CAP90D,RUNNER_STOP,1479,0.3814805261800361,HALF_TP_RUNNER,FIXED10,90,,0.3,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB40_CAP180D,INITIAL_STOP,2398,0.6193181818181818,HALF_TP_RUNNER,FIXED10,180,,0.4,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB40_CAP180D,RUNNER_STOP,1474,0.3806818181818182,HALF_TP_RUNNER,FIXED10,180,,0.4,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB40_CAP30D,INITIAL_STOP,2398,0.6193181818181818,HALF_TP_RUNNER,FIXED10,30,,0.4,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB40_CAP30D,RUNNER_STOP,1474,0.3806818181818182,HALF_TP_RUNNER,FIXED10,30,,0.4,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB40_CAP365D,INITIAL_STOP,2398,0.6193181818181818,HALF_TP_RUNNER,FIXED10,365,,0.4,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB40_CAP365D,RUNNER_STOP,1474,0.3806818181818182,HALF_TP_RUNNER,FIXED10,365,,0.4,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB40_CAP7D,INITIAL_STOP,2398,0.6193181818181818,HALF_TP_RUNNER,FIXED10,7,,0.4,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB40_CAP7D,RUNNER_STOP,1474,0.3806818181818182,HALF_TP_RUNNER,FIXED10,7,,0.4,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB40_CAP90D,INITIAL_STOP,2398,0.6193181818181818,HALF_TP_RUNNER,FIXED10,90,,0.4,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB40_CAP90D,RUNNER_STOP,1474,0.3806818181818182,HALF_TP_RUNNER,FIXED10,90,,0.4,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP180D,INITIAL_STOP,2398,0.6212435233160621,HALF_TP_RUNNER,FIXED10,180,,0.5,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP180D,RUNNER_STOP,1462,0.3787564766839378,HALF_TP_RUNNER,FIXED10,180,,0.5,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP30D,INITIAL_STOP,2398,0.6212435233160621,HALF_TP_RUNNER,FIXED10,30,,0.5,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP30D,RUNNER_STOP,1462,0.3787564766839378,HALF_TP_RUNNER,FIXED10,30,,0.5,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP365D,INITIAL_STOP,2398,0.6212435233160621,HALF_TP_RUNNER,FIXED10,365,,0.5,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP365D,RUNNER_STOP,1462,0.3787564766839378,HALF_TP_RUNNER,FIXED10,365,,0.5,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP7D,INITIAL_STOP,2398,0.6212435233160621,HALF_TP_RUNNER,FIXED10,7,,0.5,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP7D,RUNNER_STOP,1462,0.3787564766839378,HALF_TP_RUNNER,FIXED10,7,,0.5,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP90D,INITIAL_STOP,2398,0.6212435233160621,HALF_TP_RUNNER,FIXED10,90,,0.5,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP90D,RUNNER_STOP,1462,0.3787564766839378,HALF_TP_RUNNER,FIXED10,90,,0.5,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP180D,INITIAL_STOP,2398,0.6233428645697946,HALF_TP_RUNNER,FIXED10,180,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP180D,RUNNER_STOP,1440,0.37431765011697427,HALF_TP_RUNNER,FIXED10,180,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP180D,TAKE_PROFIT_1000,9,0.002339485313231089,HALF_TP_RUNNER,FIXED10,180,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP30D,INITIAL_STOP,2398,0.6233428645697946,HALF_TP_RUNNER,FIXED10,30,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP30D,RUNNER_STOP,1440,0.37431765011697427,HALF_TP_RUNNER,FIXED10,30,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP30D,TAKE_PROFIT_1000,9,0.002339485313231089,HALF_TP_RUNNER,FIXED10,30,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP365D,INITIAL_STOP,2398,0.6233428645697946,HALF_TP_RUNNER,FIXED10,365,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP365D,RUNNER_STOP,1440,0.37431765011697427,HALF_TP_RUNNER,FIXED10,365,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP365D,TAKE_PROFIT_1000,9,0.002339485313231089,HALF_TP_RUNNER,FIXED10,365,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP7D,INITIAL_STOP,2398,0.6233428645697946,HALF_TP_RUNNER,FIXED10,7,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP7D,RUNNER_STOP,1440,0.37431765011697427,HALF_TP_RUNNER,FIXED10,7,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP7D,TAKE_PROFIT_1000,9,0.002339485313231089,HALF_TP_RUNNER,FIXED10,7,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP90D,INITIAL_STOP,2398,0.6233428645697946,HALF_TP_RUNNER,FIXED10,90,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP90D,RUNNER_STOP,1440,0.37431765011697427,HALF_TP_RUNNER,FIXED10,90,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP90D,TAKE_PROFIT_1000,9,0.002339485313231089,HALF_TP_RUNNER,FIXED10,90,,0.6,0.2
HALF_TP_RUNNER_FIXED5_PT10_GB30_CAP180D,INITIAL_STOP,2469,0.6317809621289662,HALF_TP_RUNNER,FIXED5,180,,0.3,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB30_CAP180D,RUNNER_STOP,1439,0.36821903787103377,HALF_TP_RUNNER,FIXED5,180,,0.3,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB30_CAP30D,INITIAL_STOP,2469,0.6317809621289662,HALF_TP_RUNNER,FIXED5,30,,0.3,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB30_CAP30D,RUNNER_STOP,1439,0.36821903787103377,HALF_TP_RUNNER,FIXED5,30,,0.3,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB30_CAP365D,INITIAL_STOP,2469,0.6317809621289662,HALF_TP_RUNNER,FIXED5,365,,0.3,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB30_CAP365D,RUNNER_STOP,1439,0.36821903787103377,HALF_TP_RUNNER,FIXED5,365,,0.3,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB30_CAP7D,INITIAL_STOP,2469,0.6317809621289662,HALF_TP_RUNNER,FIXED5,7,,0.3,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB30_CAP7D,RUNNER_STOP,1439,0.36821903787103377,HALF_TP_RUNNER,FIXED5,7,,0.3,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB30_CAP90D,INITIAL_STOP,2469,0.6317809621289662,HALF_TP_RUNNER,FIXED5,90,,0.3,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB30_CAP90D,RUNNER_STOP,1439,0.36821903787103377,HALF_TP_RUNNER,FIXED5,90,,0.3,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB40_CAP180D,INITIAL_STOP,2469,0.6324282786885246,HALF_TP_RUNNER,FIXED5,180,,0.4,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB40_CAP180D,RUNNER_STOP,1435,0.3675717213114754,HALF_TP_RUNNER,FIXED5,180,,0.4,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB40_CAP30D,INITIAL_STOP,2469,0.6324282786885246,HALF_TP_RUNNER,FIXED5,30,,0.4,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB40_CAP30D,RUNNER_STOP,1435,0.3675717213114754,HALF_TP_RUNNER,FIXED5,30,,0.4,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB40_CAP365D,INITIAL_STOP,2469,0.6324282786885246,HALF_TP_RUNNER,FIXED5,365,,0.4,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB40_CAP365D,RUNNER_STOP,1435,0.3675717213114754,HALF_TP_RUNNER,FIXED5,365,,0.4,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB40_CAP7D,INITIAL_STOP,2469,0.6324282786885246,HALF_TP_RUNNER,FIXED5,7,,0.4,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB40_CAP7D,RUNNER_STOP,1435,0.3675717213114754,HALF_TP_RUNNER,FIXED5,7,,0.4,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB40_CAP90D,INITIAL_STOP,2469,0.6324282786885246,HALF_TP_RUNNER,FIXED5,90,,0.4,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB40_CAP90D,RUNNER_STOP,1435,0.3675717213114754,HALF_TP_RUNNER,FIXED5,90,,0.4,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB50_CAP180D,INITIAL_STOP,2469,0.6330769230769231,HALF_TP_RUNNER,FIXED5,180,,0.5,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB50_CAP180D,RUNNER_STOP,1431,0.3669230769230769,HALF_TP_RUNNER,FIXED5,180,,0.5,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB50_CAP30D,INITIAL_STOP,2469,0.6330769230769231,HALF_TP_RUNNER,FIXED5,30,,0.5,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB50_CAP30D,RUNNER_STOP,1431,0.3669230769230769,HALF_TP_RUNNER,FIXED5,30,,0.5,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB50_CAP365D,INITIAL_STOP,2469,0.6330769230769231,HALF_TP_RUNNER,FIXED5,365,,0.5,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB50_CAP365D,RUNNER_STOP,1431,0.3669230769230769,HALF_TP_RUNNER,FIXED5,365,,0.5,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB50_CAP7D,INITIAL_STOP,2469,0.6330769230769231,HALF_TP_RUNNER,FIXED5,7,,0.5,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB50_CAP7D,RUNNER_STOP,1431,0.3669230769230769,HALF_TP_RUNNER,FIXED5,7,,0.5,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB50_CAP90D,INITIAL_STOP,2469,0.6330769230769231,HALF_TP_RUNNER,FIXED5,90,,0.5,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB50_CAP90D,RUNNER_STOP,1431,0.3669230769230769,HALF_TP_RUNNER,FIXED5,90,,0.5,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB60_CAP180D,INITIAL_STOP,2469,0.6345412490362374,HALF_TP_RUNNER,FIXED5,180,,0.6,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB60_CAP180D,RUNNER_STOP,1418,0.36443073759958877,HALF_TP_RUNNER,FIXED5,180,,0.6,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB60_CAP180D,TAKE_PROFIT_1000,4,0.0010280133641737343,HALF_TP_RUNNER,FIXED5,180,,0.6,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB60_CAP30D,INITIAL_STOP,2469,0.6345412490362374,HALF_TP_RUNNER,FIXED5,30,,0.6,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB60_CAP30D,RUNNER_STOP,1418,0.36443073759958877,HALF_TP_RUNNER,FIXED5,30,,0.6,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB60_CAP30D,TAKE_PROFIT_1000,4,0.0010280133641737343,HALF_TP_RUNNER,FIXED5,30,,0.6,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB60_CAP365D,INITIAL_STOP,2469,0.6345412490362374,HALF_TP_RUNNER,FIXED5,365,,0.6,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB60_CAP365D,RUNNER_STOP,1418,0.36443073759958877,HALF_TP_RUNNER,FIXED5,365,,0.6,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB60_CAP365D,TAKE_PROFIT_1000,4,0.0010280133641737343,HALF_TP_RUNNER,FIXED5,365,,0.6,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB60_CAP7D,INITIAL_STOP,2469,0.6345412490362374,HALF_TP_RUNNER,FIXED5,7,,0.6,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB60_CAP7D,RUNNER_STOP,1418,0.36443073759958877,HALF_TP_RUNNER,FIXED5,7,,0.6,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB60_CAP7D,TAKE_PROFIT_1000,4,0.0010280133641737343,HALF_TP_RUNNER,FIXED5,7,,0.6,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB60_CAP90D,INITIAL_STOP,2469,0.6345412490362374,HALF_TP_RUNNER,FIXED5,90,,0.6,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB60_CAP90D,RUNNER_STOP,1418,0.36443073759958877,HALF_TP_RUNNER,FIXED5,90,,0.6,0.1
HALF_TP_RUNNER_FIXED5_PT10_GB60_CAP90D,TAKE_PROFIT_1000,4,0.0010280133641737343,HALF_TP_RUNNER,FIXED5,90,,0.6,0.1
HALF_TP_RUNNER_FIXED5_PT20_GB30_CAP180D,INITIAL_STOP,2971,0.7619902539112593,HALF_TP_RUNNER,FIXED5,180,,0.3,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB30_CAP180D,RUNNER_STOP,928,0.2380097460887407,HALF_TP_RUNNER,FIXED5,180,,0.3,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB30_CAP30D,INITIAL_STOP,2971,0.7619902539112593,HALF_TP_RUNNER,FIXED5,30,,0.3,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB30_CAP30D,RUNNER_STOP,928,0.2380097460887407,HALF_TP_RUNNER,FIXED5,30,,0.3,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB30_CAP365D,INITIAL_STOP,2971,0.7619902539112593,HALF_TP_RUNNER,FIXED5,365,,0.3,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB30_CAP365D,RUNNER_STOP,928,0.2380097460887407,HALF_TP_RUNNER,FIXED5,365,,0.3,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB30_CAP7D,INITIAL_STOP,2971,0.7619902539112593,HALF_TP_RUNNER,FIXED5,7,,0.3,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB30_CAP7D,RUNNER_STOP,928,0.2380097460887407,HALF_TP_RUNNER,FIXED5,7,,0.3,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB30_CAP90D,INITIAL_STOP,2971,0.7619902539112593,HALF_TP_RUNNER,FIXED5,90,,0.3,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB30_CAP90D,RUNNER_STOP,928,0.2380097460887407,HALF_TP_RUNNER,FIXED5,90,,0.3,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB40_CAP180D,INITIAL_STOP,2971,0.7629686697483308,HALF_TP_RUNNER,FIXED5,180,,0.4,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB40_CAP180D,RUNNER_STOP,923,0.23703133025166923,HALF_TP_RUNNER,FIXED5,180,,0.4,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB40_CAP30D,INITIAL_STOP,2971,0.7629686697483308,HALF_TP_RUNNER,FIXED5,30,,0.4,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB40_CAP30D,RUNNER_STOP,923,0.23703133025166923,HALF_TP_RUNNER,FIXED5,30,,0.4,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB40_CAP365D,INITIAL_STOP,2971,0.7629686697483308,HALF_TP_RUNNER,FIXED5,365,,0.4,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB40_CAP365D,RUNNER_STOP,923,0.23703133025166923,HALF_TP_RUNNER,FIXED5,365,,0.4,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB40_CAP7D,INITIAL_STOP,2971,0.7629686697483308,HALF_TP_RUNNER,FIXED5,7,,0.4,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB40_CAP7D,RUNNER_STOP,923,0.23703133025166923,HALF_TP_RUNNER,FIXED5,7,,0.4,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB40_CAP90D,INITIAL_STOP,2971,0.7629686697483308,HALF_TP_RUNNER,FIXED5,90,,0.4,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB40_CAP90D,RUNNER_STOP,923,0.23703133025166923,HALF_TP_RUNNER,FIXED5,90,,0.4,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB50_CAP180D,INITIAL_STOP,2971,0.7641460905349794,HALF_TP_RUNNER,FIXED5,180,,0.5,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB50_CAP180D,RUNNER_STOP,917,0.23585390946502058,HALF_TP_RUNNER,FIXED5,180,,0.5,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB50_CAP30D,INITIAL_STOP,2971,0.7641460905349794,HALF_TP_RUNNER,FIXED5,30,,0.5,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB50_CAP30D,RUNNER_STOP,917,0.23585390946502058,HALF_TP_RUNNER,FIXED5,30,,0.5,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB50_CAP365D,INITIAL_STOP,2971,0.7641460905349794,HALF_TP_RUNNER,FIXED5,365,,0.5,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB50_CAP365D,RUNNER_STOP,917,0.23585390946502058,HALF_TP_RUNNER,FIXED5,365,,0.5,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB50_CAP7D,INITIAL_STOP,2971,0.7641460905349794,HALF_TP_RUNNER,FIXED5,7,,0.5,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB50_CAP7D,RUNNER_STOP,917,0.23585390946502058,HALF_TP_RUNNER,FIXED5,7,,0.5,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB50_CAP90D,INITIAL_STOP,2971,0.7641460905349794,HALF_TP_RUNNER,FIXED5,90,,0.5,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB50_CAP90D,RUNNER_STOP,917,0.23585390946502058,HALF_TP_RUNNER,FIXED5,90,,0.5,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB60_CAP180D,INITIAL_STOP,2971,0.765919051301882,HALF_TP_RUNNER,FIXED5,180,,0.6,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB60_CAP180D,RUNNER_STOP,904,0.23304975509151843,HALF_TP_RUNNER,FIXED5,180,,0.6,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB60_CAP180D,TAKE_PROFIT_1000,4,0.0010311936065996391,HALF_TP_RUNNER,FIXED5,180,,0.6,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB60_CAP30D,INITIAL_STOP,2971,0.765919051301882,HALF_TP_RUNNER,FIXED5,30,,0.6,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB60_CAP30D,RUNNER_STOP,904,0.23304975509151843,HALF_TP_RUNNER,FIXED5,30,,0.6,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB60_CAP30D,TAKE_PROFIT_1000,4,0.0010311936065996391,HALF_TP_RUNNER,FIXED5,30,,0.6,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB60_CAP365D,INITIAL_STOP,2971,0.765919051301882,HALF_TP_RUNNER,FIXED5,365,,0.6,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB60_CAP365D,RUNNER_STOP,904,0.23304975509151843,HALF_TP_RUNNER,FIXED5,365,,0.6,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB60_CAP365D,TAKE_PROFIT_1000,4,0.0010311936065996391,HALF_TP_RUNNER,FIXED5,365,,0.6,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB60_CAP7D,INITIAL_STOP,2971,0.765919051301882,HALF_TP_RUNNER,FIXED5,7,,0.6,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB60_CAP7D,RUNNER_STOP,904,0.23304975509151843,HALF_TP_RUNNER,FIXED5,7,,0.6,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB60_CAP7D,TAKE_PROFIT_1000,4,0.0010311936065996391,HALF_TP_RUNNER,FIXED5,7,,0.6,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB60_CAP90D,INITIAL_STOP,2971,0.765919051301882,HALF_TP_RUNNER,FIXED5,90,,0.6,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB60_CAP90D,RUNNER_STOP,904,0.23304975509151843,HALF_TP_RUNNER,FIXED5,90,,0.6,0.2
HALF_TP_RUNNER_FIXED5_PT20_GB60_CAP90D,TAKE_PROFIT_1000,4,0.0010311936065996391,HALF_TP_RUNNER,FIXED5,90,,0.6,0.2
HALF_TP_RUNNER_FIXED7_PT10_GB30_CAP180D,INITIAL_STOP,2155,0.552422455780569,HALF_TP_RUNNER,FIXED7,180,,0.3,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB30_CAP180D,RUNNER_STOP,1746,0.4475775442194309,HALF_TP_RUNNER,FIXED7,180,,0.3,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB30_CAP30D,INITIAL_STOP,2155,0.552422455780569,HALF_TP_RUNNER,FIXED7,30,,0.3,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB30_CAP30D,RUNNER_STOP,1746,0.4475775442194309,HALF_TP_RUNNER,FIXED7,30,,0.3,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB30_CAP365D,INITIAL_STOP,2155,0.552422455780569,HALF_TP_RUNNER,FIXED7,365,,0.3,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB30_CAP365D,RUNNER_STOP,1746,0.4475775442194309,HALF_TP_RUNNER,FIXED7,365,,0.3,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB30_CAP7D,INITIAL_STOP,2155,0.552422455780569,HALF_TP_RUNNER,FIXED7,7,,0.3,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB30_CAP7D,RUNNER_STOP,1746,0.4475775442194309,HALF_TP_RUNNER,FIXED7,7,,0.3,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB30_CAP90D,INITIAL_STOP,2155,0.552422455780569,HALF_TP_RUNNER,FIXED7,90,,0.3,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB30_CAP90D,RUNNER_STOP,1746,0.4475775442194309,HALF_TP_RUNNER,FIXED7,90,,0.3,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP180D,INITIAL_STOP,2155,0.5529894790864768,HALF_TP_RUNNER,FIXED7,180,,0.4,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP180D,RUNNER_STOP,1742,0.4470105209135232,HALF_TP_RUNNER,FIXED7,180,,0.4,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP30D,INITIAL_STOP,2155,0.5529894790864768,HALF_TP_RUNNER,FIXED7,30,,0.4,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP30D,RUNNER_STOP,1742,0.4470105209135232,HALF_TP_RUNNER,FIXED7,30,,0.4,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP365D,INITIAL_STOP,2155,0.5529894790864768,HALF_TP_RUNNER,FIXED7,365,,0.4,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP365D,RUNNER_STOP,1742,0.4470105209135232,HALF_TP_RUNNER,FIXED7,365,,0.4,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP7D,INITIAL_STOP,2155,0.5529894790864768,HALF_TP_RUNNER,FIXED7,7,,0.4,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP7D,RUNNER_STOP,1742,0.4470105209135232,HALF_TP_RUNNER,FIXED7,7,,0.4,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP90D,INITIAL_STOP,2155,0.5529894790864768,HALF_TP_RUNNER,FIXED7,90,,0.4,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP90D,RUNNER_STOP,1742,0.4470105209135232,HALF_TP_RUNNER,FIXED7,90,,0.4,0.1
HALF_TP_RUNNER_FIXED7_PT10_GB50_CAP180D,INITIAL_STOP,2155,0.5538421999485993,HALF_TP_RUNNER,FIXED7,180,,0.5,0.1
