variant,year,trades,combined_pnl_usdt,mean_pnl_usdt,win_rate,family,stop_mode,cap_days,take_profit_pct,trail_giveback_pct,partial_take_profit_pct
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP7D,2026,441,-4204.229926149102,-9.533401193081863,0.26077097505668934,HALF_TP_RUNNER,FIXED10,7,,0.5,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP30D,2026,441,-4204.229926149102,-9.533401193081863,0.26077097505668934,HALF_TP_RUNNER,FIXED10,30,,0.5,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP90D,2026,441,-4204.229926149102,-9.533401193081863,0.26077097505668934,HALF_TP_RUNNER,FIXED10,90,,0.5,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP180D,2026,441,-4204.229926149102,-9.533401193081863,0.26077097505668934,HALF_TP_RUNNER,FIXED10,180,,0.5,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB50_CAP365D,2026,441,-4204.229926149102,-9.533401193081863,0.26077097505668934,HALF_TP_RUNNER,FIXED10,365,,0.5,0.2
FULL_TRAIL_FIXED10_GB60_CAP7D,2026,471,-2942.775532159294,-6.247931066155614,0.09554140127388536,FULL_TRAIL,FIXED10,7,,0.6,
FULL_TRAIL_FIXED10_GB60_CAP30D,2026,471,-2942.775532159294,-6.247931066155614,0.09554140127388536,FULL_TRAIL,FIXED10,30,,0.6,
FULL_TRAIL_FIXED10_GB60_CAP90D,2026,471,-2942.775532159294,-6.247931066155614,0.09554140127388536,FULL_TRAIL,FIXED10,90,,0.6,
FULL_TRAIL_FIXED10_GB60_CAP180D,2026,471,-2942.775532159294,-6.247931066155614,0.09554140127388536,FULL_TRAIL,FIXED10,180,,0.6,
FULL_TRAIL_FIXED10_GB60_CAP365D,2026,471,-2942.775532159294,-6.247931066155614,0.09554140127388536,FULL_TRAIL,FIXED10,365,,0.6,
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP7D,2026,457,-2994.3669973016026,-6.552225377027577,0.47045951859956237,HALF_TP_RUNNER,FIXED10,7,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP30D,2026,457,-2994.3669973016026,-6.552225377027577,0.47045951859956237,HALF_TP_RUNNER,FIXED10,30,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP90D,2026,457,-2994.3669973016026,-6.552225377027577,0.47045951859956237,HALF_TP_RUNNER,FIXED10,90,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP180D,2026,457,-2994.3669973016026,-6.552225377027577,0.47045951859956237,HALF_TP_RUNNER,FIXED10,180,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT10_GB60_CAP365D,2026,457,-2994.3669973016026,-6.552225377027577,0.47045951859956237,HALF_TP_RUNNER,FIXED10,365,,0.6,0.1
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP7D,2026,435,-4905.920696113108,-11.27797861175427,0.25057471264367814,HALF_TP_RUNNER,FIXED10,7,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP30D,2026,435,-4905.920696113108,-11.27797861175427,0.25057471264367814,HALF_TP_RUNNER,FIXED10,30,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP90D,2026,435,-4905.920696113108,-11.27797861175427,0.25057471264367814,HALF_TP_RUNNER,FIXED10,90,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP180D,2026,435,-4905.920696113108,-11.27797861175427,0.25057471264367814,HALF_TP_RUNNER,FIXED10,180,,0.6,0.2
HALF_TP_RUNNER_FIXED10_PT20_GB60_CAP365D,2026,435,-4905.920696113108,-11.27797861175427,0.25057471264367814,HALF_TP_RUNNER,FIXED10,365,,0.6,0.2
FULL_TRAIL_STRUCT_CAP10_GB30_CAP7D,2026,496,-1353.2532091066087,-2.7283330828762273,0.08266129032258064,FULL_TRAIL,STRUCT_CAP10,7,,0.3,
FULL_TRAIL_STRUCT_CAP10_GB30_CAP30D,2026,496,-1353.2532091066087,-2.7283330828762273,0.08266129032258064,FULL_TRAIL,STRUCT_CAP10,30,,0.3,
FULL_TRAIL_STRUCT_CAP10_GB30_CAP90D,2026,496,-1353.2532091066087,-2.7283330828762273,0.08266129032258064,FULL_TRAIL,STRUCT_CAP10,90,,0.3,
FULL_TRAIL_STRUCT_CAP10_GB30_CAP180D,2026,496,-1353.2532091066087,-2.7283330828762273,0.08266129032258064,FULL_TRAIL,STRUCT_CAP10,180,,0.3,
FULL_TRAIL_STRUCT_CAP10_GB30_CAP365D,2026,496,-1353.2532091066087,-2.7283330828762273,0.08266129032258064,FULL_TRAIL,STRUCT_CAP10,365,,0.3,
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB30_CAP7D,2026,490,-1426.1823672773614,-2.910576259749717,0.40816326530612246,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.3,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB30_CAP30D,2026,490,-1426.1823672773614,-2.910576259749717,0.40816326530612246,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.3,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB30_CAP90D,2026,490,-1426.1823672773614,-2.910576259749717,0.40816326530612246,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.3,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB30_CAP180D,2026,490,-1426.1823672773614,-2.910576259749717,0.40816326530612246,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.3,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB30_CAP365D,2026,490,-1426.1823672773614,-2.910576259749717,0.40816326530612246,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.3,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB30_CAP7D,2026,483,-2522.7165562024934,-5.22301564431158,0.21325051759834368,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.3,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB30_CAP30D,2026,483,-2522.7165562024934,-5.22301564431158,0.21325051759834368,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.3,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB30_CAP90D,2026,483,-2522.7165562024934,-5.22301564431158,0.21325051759834368,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.3,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB30_CAP180D,2026,483,-2522.7165562024934,-5.22301564431158,0.21325051759834368,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.3,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB30_CAP365D,2026,483,-2522.7165562024934,-5.22301564431158,0.21325051759834368,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.3,0.2
FULL_TRAIL_STRUCT_CAP10_GB40_CAP7D,2026,493,-1953.603159365971,-3.9626838932372634,0.07707910750507099,FULL_TRAIL,STRUCT_CAP10,7,,0.4,
FULL_TRAIL_STRUCT_CAP10_GB40_CAP30D,2026,493,-1953.603159365971,-3.9626838932372634,0.07707910750507099,FULL_TRAIL,STRUCT_CAP10,30,,0.4,
FULL_TRAIL_STRUCT_CAP10_GB40_CAP90D,2026,493,-1953.603159365971,-3.9626838932372634,0.07707910750507099,FULL_TRAIL,STRUCT_CAP10,90,,0.4,
FULL_TRAIL_STRUCT_CAP10_GB40_CAP180D,2026,493,-1953.603159365971,-3.9626838932372634,0.07707910750507099,FULL_TRAIL,STRUCT_CAP10,180,,0.4,
FULL_TRAIL_STRUCT_CAP10_GB40_CAP365D,2026,493,-1953.603159365971,-3.9626838932372634,0.07707910750507099,FULL_TRAIL,STRUCT_CAP10,365,,0.4,
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB40_CAP7D,2026,487,-1798.873955584733,-3.6937863564368234,0.40451745379876797,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.4,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB40_CAP30D,2026,487,-1798.873955584733,-3.6937863564368234,0.40451745379876797,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.4,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB40_CAP90D,2026,487,-1798.873955584733,-3.6937863564368234,0.40451745379876797,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.4,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB40_CAP180D,2026,487,-1798.873955584733,-3.6937863564368234,0.40451745379876797,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.4,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB40_CAP365D,2026,487,-1798.873955584733,-3.6937863564368234,0.40451745379876797,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.4,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB40_CAP7D,2026,479,-3079.9536147456056,-6.4299657927883205,0.20668058455114824,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.4,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB40_CAP30D,2026,479,-3079.9536147456056,-6.4299657927883205,0.20668058455114824,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.4,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB40_CAP90D,2026,479,-3079.9536147456056,-6.4299657927883205,0.20668058455114824,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.4,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB40_CAP180D,2026,479,-3079.9536147456056,-6.4299657927883205,0.20668058455114824,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.4,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB40_CAP365D,2026,479,-3079.9536147456056,-6.4299657927883205,0.20668058455114824,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.4,0.2
FULL_TRAIL_STRUCT_CAP10_GB50_CAP7D,2026,489,-2697.1908666690083,-5.515727743699403,0.06952965235173825,FULL_TRAIL,STRUCT_CAP10,7,,0.5,
FULL_TRAIL_STRUCT_CAP10_GB50_CAP30D,2026,489,-2697.1908666690083,-5.515727743699403,0.06952965235173825,FULL_TRAIL,STRUCT_CAP10,30,,0.5,
FULL_TRAIL_STRUCT_CAP10_GB50_CAP90D,2026,489,-2697.1908666690083,-5.515727743699403,0.06952965235173825,FULL_TRAIL,STRUCT_CAP10,90,,0.5,
FULL_TRAIL_STRUCT_CAP10_GB50_CAP180D,2026,489,-2697.1908666690083,-5.515727743699403,0.06952965235173825,FULL_TRAIL,STRUCT_CAP10,180,,0.5,
FULL_TRAIL_STRUCT_CAP10_GB50_CAP365D,2026,489,-2697.1908666690083,-5.515727743699403,0.06952965235173825,FULL_TRAIL,STRUCT_CAP10,365,,0.5,
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB50_CAP7D,2026,481,-2383.9626599932894,-4.956263326389375,0.3970893970893971,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.5,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB50_CAP30D,2026,481,-2383.9626599932894,-4.956263326389375,0.3970893970893971,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.5,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB50_CAP90D,2026,481,-2383.9626599932894,-4.956263326389375,0.3970893970893971,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.5,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB50_CAP180D,2026,481,-2383.9626599932894,-4.956263326389375,0.3970893970893971,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.5,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB50_CAP365D,2026,481,-2383.9626599932894,-4.956263326389375,0.3970893970893971,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.5,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB50_CAP7D,2026,471,-3984.424028650044,-8.459498999256994,0.1932059447983015,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.5,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB50_CAP30D,2026,471,-3984.424028650044,-8.459498999256994,0.1932059447983015,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.5,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB50_CAP90D,2026,471,-3984.424028650044,-8.459498999256994,0.1932059447983015,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.5,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB50_CAP180D,2026,471,-3984.424028650044,-8.459498999256994,0.1932059447983015,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.5,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB50_CAP365D,2026,471,-3984.424028650044,-8.459498999256994,0.1932059447983015,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.5,0.2
FULL_TRAIL_STRUCT_CAP10_GB60_CAP7D,2026,486,-3238.25577247079,-6.6630777211333125,0.06378600823045268,FULL_TRAIL,STRUCT_CAP10,7,,0.6,
FULL_TRAIL_STRUCT_CAP10_GB60_CAP30D,2026,486,-3238.25577247079,-6.6630777211333125,0.06378600823045268,FULL_TRAIL,STRUCT_CAP10,30,,0.6,
FULL_TRAIL_STRUCT_CAP10_GB60_CAP90D,2026,486,-3238.25577247079,-6.6630777211333125,0.06378600823045268,FULL_TRAIL,STRUCT_CAP10,90,,0.6,
FULL_TRAIL_STRUCT_CAP10_GB60_CAP180D,2026,486,-3238.25577247079,-6.6630777211333125,0.06378600823045268,FULL_TRAIL,STRUCT_CAP10,180,,0.6,
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,2026,486,-3238.25577247079,-6.6630777211333125,0.06378600823045268,FULL_TRAIL,STRUCT_CAP10,365,,0.6,
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB60_CAP7D,2026,477,-2774.4175626575097,-5.816389020246351,0.3920335429769392,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.6,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB60_CAP30D,2026,477,-2774.4175626575097,-5.816389020246351,0.3920335429769392,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.6,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB60_CAP90D,2026,477,-2774.4175626575097,-5.816389020246351,0.3920335429769392,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.6,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB60_CAP180D,2026,477,-2774.4175626575097,-5.816389020246351,0.3920335429769392,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.6,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT10_GB60_CAP365D,2026,477,-2774.4175626575097,-5.816389020246351,0.3920335429769392,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.6,0.1
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB60_CAP7D,2026,467,-4462.901845102829,-9.55653500022019,0.18629550321199143,HALF_TP_RUNNER,STRUCT_CAP10,7,,0.6,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB60_CAP30D,2026,467,-4462.901845102829,-9.55653500022019,0.18629550321199143,HALF_TP_RUNNER,STRUCT_CAP10,30,,0.6,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB60_CAP90D,2026,467,-4462.901845102829,-9.55653500022019,0.18629550321199143,HALF_TP_RUNNER,STRUCT_CAP10,90,,0.6,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB60_CAP180D,2026,467,-4462.901845102829,-9.55653500022019,0.18629550321199143,HALF_TP_RUNNER,STRUCT_CAP10,180,,0.6,0.2
HALF_TP_RUNNER_STRUCT_CAP10_PT20_GB60_CAP365D,2026,467,-4462.901845102829,-9.55653500022019,0.18629550321199143,HALF_TP_RUNNER,STRUCT_CAP10,365,,0.6,0.2
TIME_FIXED3_CAP1D,2020,282,-2745.6519689999973,-9.73635449999999,0.0,TIME_ONLY,FIXED3,1,,,
FIXEDTP_FIXED3_TP10_CAP1D,2020,298,1109.542867500007,3.723298213087272,0.34563758389261745,FIXED_TP,FIXED3,1,0.1,,
FIXEDTP_FIXED3_TP20_CAP1D,2020,298,2610.2891190000023,8.75935945973155,0.2684563758389262,FIXED_TP,FIXED3,1,0.2,,
TIME_FIXED3_CAP2D,2020,282,-2745.6519689999973,-9.73635449999999,0.0,TIME_ONLY,FIXED3,2,,,
FIXEDTP_FIXED3_TP10_CAP2D,2020,298,1109.542867500007,3.723298213087272,0.34563758389261745,FIXED_TP,FIXED3,2,0.1,,
FIXEDTP_FIXED3_TP20_CAP2D,2020,298,2610.2891190000023,8.75935945973155,0.2684563758389262,FIXED_TP,FIXED3,2,0.2,,
TIME_FIXED3_CAP3D,2020,282,-2745.6519689999973,-9.73635449999999,0.0,TIME_ONLY,FIXED3,3,,,
FIXEDTP_FIXED3_TP10_CAP3D,2020,298,1109.542867500007,3.723298213087272,0.34563758389261745,FIXED_TP,FIXED3,3,0.1,,
FIXEDTP_FIXED3_TP20_CAP3D,2020,298,2610.2891190000023,8.75935945973155,0.2684563758389262,FIXED_TP,FIXED3,3,0.2,,
TIME_FIXED3_CAP4D,2020,282,-2745.6519689999973,-9.73635449999999,0.0,TIME_ONLY,FIXED3,4,,,
FIXEDTP_FIXED3_TP10_CAP4D,2020,298,1109.542867500007,3.723298213087272,0.34563758389261745,FIXED_TP,FIXED3,4,0.1,,
FIXEDTP_FIXED3_TP20_CAP4D,2020,298,2610.2891190000023,8.75935945973155,0.2684563758389262,FIXED_TP,FIXED3,4,0.2,,
TIME_FIXED3_CAP5D,2020,282,-2745.6519689999973,-9.73635449999999,0.0,TIME_ONLY,FIXED3,5,,,
FIXEDTP_FIXED3_TP10_CAP5D,2020,298,1109.542867500007,3.723298213087272,0.34563758389261745,FIXED_TP,FIXED3,5,0.1,,
FIXEDTP_FIXED3_TP20_CAP5D,2020,298,2610.2891190000023,8.75935945973155,0.2684563758389262,FIXED_TP,FIXED3,5,0.2,,
TIME_FIXED3_CAP6D,2020,282,-2745.6519689999973,-9.73635449999999,0.0,TIME_ONLY,FIXED3,6,,,
FIXEDTP_FIXED3_TP10_CAP6D,2020,298,1109.542867500007,3.723298213087272,0.34563758389261745,FIXED_TP,FIXED3,6,0.1,,
FIXEDTP_FIXED3_TP20_CAP6D,2020,298,2610.2891190000023,8.75935945973155,0.2684563758389262,FIXED_TP,FIXED3,6,0.2,,
TIME_FIXED3_CAP7D,2020,282,-2745.6519689999973,-9.73635449999999,0.0,TIME_ONLY,FIXED3,7,,,
FIXEDTP_FIXED3_TP10_CAP7D,2020,298,1109.542867500007,3.723298213087272,0.34563758389261745,FIXED_TP,FIXED3,7,0.1,,
FIXEDTP_FIXED3_TP20_CAP7D,2020,298,2610.2891190000023,8.75935945973155,0.2684563758389262,FIXED_TP,FIXED3,7,0.2,,
TIME_FIXED3_CAP30D,2020,282,-2745.6519689999973,-9.73635449999999,0.0,TIME_ONLY,FIXED3,30,,,
FIXEDTP_FIXED3_TP10_CAP30D,2020,298,1109.542867500007,3.723298213087272,0.34563758389261745,FIXED_TP,FIXED3,30,0.1,,
FIXEDTP_FIXED3_TP20_CAP30D,2020,298,2610.2891190000023,8.75935945973155,0.2684563758389262,FIXED_TP,FIXED3,30,0.2,,
TIME_FIXED5_CAP1D,2020,270,-4246.386524999999,-15.727357499999997,0.0,TIME_ONLY,FIXED5,1,,,
FIXEDTP_FIXED5_TP10_CAP1D,2020,298,1648.7331375000076,5.532661535234925,0.47315436241610737,FIXED_TP,FIXED5,1,0.1,,
FIXEDTP_FIXED5_TP20_CAP1D,2020,298,3700.6516650000012,12.418294177852353,0.37583892617449666,FIXED_TP,FIXED5,1,0.2,,
TIME_FIXED5_CAP2D,2020,270,-4246.386524999999,-15.727357499999997,0.0,TIME_ONLY,FIXED5,2,,,
FIXEDTP_FIXED5_TP10_CAP2D,2020,298,1648.7331375000076,5.532661535234925,0.47315436241610737,FIXED_TP,FIXED5,2,0.1,,
FIXEDTP_FIXED5_TP20_CAP2D,2020,298,3700.6516650000012,12.418294177852353,0.37583892617449666,FIXED_TP,FIXED5,2,0.2,,
TIME_FIXED5_CAP3D,2020,270,-4246.386524999999,-15.727357499999997,0.0,TIME_ONLY,FIXED5,3,,,
FIXEDTP_FIXED5_TP10_CAP3D,2020,298,1648.7331375000076,5.532661535234925,0.47315436241610737,FIXED_TP,FIXED5,3,0.1,,
FIXEDTP_FIXED5_TP20_CAP3D,2020,298,3700.6516650000012,12.418294177852353,0.37583892617449666,FIXED_TP,FIXED5,3,0.2,,
TIME_FIXED5_CAP4D,2020,270,-4246.386524999999,-15.727357499999997,0.0,TIME_ONLY,FIXED5,4,,,
FIXEDTP_FIXED5_TP10_CAP4D,2020,298,1648.7331375000076,5.532661535234925,0.47315436241610737,FIXED_TP,FIXED5,4,0.1,,
FIXEDTP_FIXED5_TP20_CAP4D,2020,298,3700.6516650000012,12.418294177852353,0.37583892617449666,FIXED_TP,FIXED5,4,0.2,,
TIME_FIXED5_CAP5D,2020,270,-4246.386524999999,-15.727357499999997,0.0,TIME_ONLY,FIXED5,5,,,
FIXEDTP_FIXED5_TP10_CAP5D,2020,298,1648.7331375000076,5.532661535234925,0.47315436241610737,FIXED_TP,FIXED5,5,0.1,,
FIXEDTP_FIXED5_TP20_CAP5D,2020,298,3700.6516650000012,12.418294177852353,0.37583892617449666,FIXED_TP,FIXED5,5,0.2,,
TIME_FIXED5_CAP6D,2020,270,-4246.386524999999,-15.727357499999997,0.0,TIME_ONLY,FIXED5,6,,,
FIXEDTP_FIXED5_TP10_CAP6D,2020,298,1648.7331375000076,5.532661535234925,0.47315436241610737,FIXED_TP,FIXED5,6,0.1,,
FIXEDTP_FIXED5_TP20_CAP6D,2020,298,3700.6516650000012,12.418294177852353,0.37583892617449666,FIXED_TP,FIXED5,6,0.2,,
TIME_FIXED5_CAP7D,2020,270,-4246.386524999999,-15.727357499999997,0.0,TIME_ONLY,FIXED5,7,,,
FIXEDTP_FIXED5_TP10_CAP7D,2020,298,1648.7331375000076,5.532661535234925,0.47315436241610737,FIXED_TP,FIXED5,7,0.1,,
FIXEDTP_FIXED5_TP20_CAP7D,2020,298,3700.6516650000012,12.418294177852353,0.37583892617449666,FIXED_TP,FIXED5,7,0.2,,
TIME_FIXED5_CAP30D,2020,270,-4246.386524999999,-15.727357499999997,0.0,TIME_ONLY,FIXED5,30,,,
FIXEDTP_FIXED5_TP10_CAP30D,2020,298,1648.7331375000076,5.532661535234925,0.47315436241610737,FIXED_TP,FIXED5,30,0.1,,
FIXEDTP_FIXED5_TP20_CAP30D,2020,298,3700.6516650000012,12.418294177852353,0.37583892617449666,FIXED_TP,FIXED5,30,0.2,,
TIME_FIXED7_CAP1D,2020,258,-5603.337009000002,-21.718360500000006,0.0,TIME_ONLY,FIXED7,1,,,
FIXEDTP_FIXED7_TP10_CAP1D,2020,298,1522.9220745000066,5.110476760067137,0.5268456375838926,FIXED_TP,FIXED7,1,0.1,,
FIXEDTP_FIXED7_TP20_CAP1D,2020,298,3880.3817549999994,13.021415285234898,0.42953020134228187,FIXED_TP,FIXED7,1,0.2,,
TIME_FIXED7_CAP2D,2020,258,-5603.337009000002,-21.718360500000006,0.0,TIME_ONLY,FIXED7,2,,,
FIXEDTP_FIXED7_TP10_CAP2D,2020,298,1522.9220745000066,5.110476760067137,0.5268456375838926,FIXED_TP,FIXED7,2,0.1,,
FIXEDTP_FIXED7_TP20_CAP2D,2020,298,3880.3817549999994,13.021415285234898,0.42953020134228187,FIXED_TP,FIXED7,2,0.2,,
TIME_FIXED7_CAP3D,2020,258,-5603.337009000002,-21.718360500000006,0.0,TIME_ONLY,FIXED7,3,,,
FIXEDTP_FIXED7_TP10_CAP3D,2020,298,1522.9220745000066,5.110476760067137,0.5268456375838926,FIXED_TP,FIXED7,3,0.1,,
FIXEDTP_FIXED7_TP20_CAP3D,2020,298,3880.3817549999994,13.021415285234898,0.42953020134228187,FIXED_TP,FIXED7,3,0.2,,
TIME_FIXED7_CAP4D,2020,258,-5603.337009000002,-21.718360500000006,0.0,TIME_ONLY,FIXED7,4,,,
FIXEDTP_FIXED7_TP10_CAP4D,2020,298,1522.9220745000066,5.110476760067137,0.5268456375838926,FIXED_TP,FIXED7,4,0.1,,
FIXEDTP_FIXED7_TP20_CAP4D,2020,298,3880.3817549999994,13.021415285234898,0.42953020134228187,FIXED_TP,FIXED7,4,0.2,,
TIME_FIXED7_CAP5D,2020,258,-5603.337009000002,-21.718360500000006,0.0,TIME_ONLY,FIXED7,5,,,
FIXEDTP_FIXED7_TP10_CAP5D,2020,298,1522.9220745000066,5.110476760067137,0.5268456375838926,FIXED_TP,FIXED7,5,0.1,,
FIXEDTP_FIXED7_TP20_CAP5D,2020,298,3880.3817549999994,13.021415285234898,0.42953020134228187,FIXED_TP,FIXED7,5,0.2,,
TIME_FIXED7_CAP6D,2020,258,-5603.337009000002,-21.718360500000006,0.0,TIME_ONLY,FIXED7,6,,,
FIXEDTP_FIXED7_TP10_CAP6D,2020,298,1522.9220745000066,5.110476760067137,0.5268456375838926,FIXED_TP,FIXED7,6,0.1,,
FIXEDTP_FIXED7_TP20_CAP6D,2020,298,3880.3817549999994,13.021415285234898,0.42953020134228187,FIXED_TP,FIXED7,6,0.2,,
TIME_FIXED7_CAP7D,2020,258,-5603.337009000002,-21.718360500000006,0.0,TIME_ONLY,FIXED7,7,,,
FIXEDTP_FIXED7_TP10_CAP7D,2020,298,1522.9220745000066,5.110476760067137,0.5268456375838926,FIXED_TP,FIXED7,7,0.1,,
FIXEDTP_FIXED7_TP20_CAP7D,2020,298,3880.3817549999994,13.021415285234898,0.42953020134228187,FIXED_TP,FIXED7,7,0.2,,
TIME_FIXED7_CAP30D,2020,258,-5603.337009000002,-21.718360500000006,0.0,TIME_ONLY,FIXED7,30,,,
FIXEDTP_FIXED7_TP10_CAP30D,2020,298,1522.9220745000066,5.110476760067137,0.5268456375838926,FIXED_TP,FIXED7,30,0.1,,
FIXEDTP_FIXED7_TP20_CAP30D,2020,298,3880.3817549999994,13.021415285234898,0.42953020134228187,FIXED_TP,FIXED7,30,0.2,,
TIME_FIXED10_CAP1D,2020,237,-7277.053004999996,-30.704864999999984,0.0,TIME_ONLY,FIXED10,1,,,
FIXEDTP_FIXED10_TP10_CAP1D,2020,298,2472.496050000011,8.296966610738293,0.6510067114093959,FIXED_TP,FIXED10,1,0.1,,
FIXEDTP_FIXED10_TP20_CAP1D,2020,298,5677.682655000003,19.052626359060415,0.5536912751677853,FIXED_TP,FIXED10,1,0.2,,
TIME_FIXED10_CAP2D,2020,237,-7277.053004999996,-30.704864999999984,0.0,TIME_ONLY,FIXED10,2,,,
FIXEDTP_FIXED10_TP10_CAP2D,2020,298,2472.496050000011,8.296966610738293,0.6510067114093959,FIXED_TP,FIXED10,2,0.1,,
FIXEDTP_FIXED10_TP20_CAP2D,2020,298,5677.682655000003,19.052626359060415,0.5536912751677853,FIXED_TP,FIXED10,2,0.2,,
TIME_FIXED10_CAP3D,2020,237,-7277.053004999996,-30.704864999999984,0.0,TIME_ONLY,FIXED10,3,,,
FIXEDTP_FIXED10_TP10_CAP3D,2020,298,2472.496050000011,8.296966610738293,0.6510067114093959,FIXED_TP,FIXED10,3,0.1,,
FIXEDTP_FIXED10_TP20_CAP3D,2020,298,5677.682655000003,19.052626359060415,0.5536912751677853,FIXED_TP,FIXED10,3,0.2,,
TIME_FIXED10_CAP4D,2020,237,-7277.053004999996,-30.704864999999984,0.0,TIME_ONLY,FIXED10,4,,,
