signal_id,symbol,signal_time,stage,entry_time,raw_entry_open,entry_price,structural_support,round3h_initial_stop,round3h_initial_stop_pct,upgraded_to_attempt_within_72h,hours_to_attempt_upgrade,base_range_120h,range_24h,range_72h,atr24_pct,atr120_pct,distance_to_resistance,resistance_168h,rs_24h,rs_72h,volume_ratio_6h,trade_ratio_6h,volume_ratio_current,trade_ratio_current,taker_buy_6h,taker_buy_current,quote_volume_24h,ret_24h,ret_72h,prior_30d_return,distance_from_30d_high
EB1:AAVEUSDT:2021-10-26T05:00:00+00:00,AAVEUSDT,2021-10-26 05:00:00+00:00,PRE_BREAKOUT,2021-10-26 06:00:00+00:00,329.7,329.86485,299.8,298.301,-0.09568721856845308,False,,0.1274182788525684,0.05588044184535401,0.08505670446964642,0.009819532908704881,0.011669699727024562,-0.02455621301775146,338.0,0.0530473466917063,0.029540821653446292,2.2628228275074402,3.3535577049919785,3.6550043301537083,6.0759584164904235,0.5208585634025615,0.5608112230782415,29662023.0534,0.062177835051546504,0.05268199233716486,0.22413793103448287,-0.02455621301775146
EB1:SANDUSDT:2021-10-26T07:00:00+00:00,SANDUSDT,2021-10-26 07:00:00+00:00,PRE_BREAKOUT,2021-10-26 08:00:00+00:00,0.8341,0.8345170499999999,0.7404,0.7510653449999999,-0.09999999999999998,False,,0.14451647757968678,0.0931372549019609,0.14451647757968678,0.014498182108753845,0.01270626073754444,-0.015459051215482633,0.8474,0.06861359647962006,0.07923882352613654,1.7854995176124462,1.532759986420731,1.0100415032219021,1.0673305420391537,0.5397596761760245,0.5913124396493045,23632474.7602,0.06497319377074295,0.10474046610169507,0.15112636133074742,-0.04498626373626369
EB1:FETUSDT:2021-10-26T09:00:00+00:00,FETUSDT,2021-10-26 09:00:00+00:00,BREAKOUT_ATTEMPT,2021-10-26 10:00:00+00:00,0.8096,0.8100048,0.7144,0.72900432,-0.09999999999999987,False,,0.12262038073908177,0.07472586977121964,0.10468319559228667,0.01638466921905232,0.018138405170639332,0.009600997506234332,0.802,0.06840935976940621,0.024800067742365872,1.1909226533688932,1.4017621145374448,2.5818803037171874,3.177847702957835,0.5060816181694902,0.5356728774885108,29080681.729000002,0.06736092802530957,0.05774003919007198,-0.060017764243116334,-0.0870447626564439
EB1:UNIUSDT:2021-10-26T10:00:00+00:00,UNIUSDT,2021-10-26 10:00:00+00:00,PRE_BREAKOUT,2021-10-26 11:00:00+00:00,27.92,27.93396,25.26,25.140564,-0.09999999999999998,False,,0.1104513064133017,0.07801691006917766,0.1104513064133017,0.011595630372492845,0.011016595033428845,-0.004634581105169344,28.05,0.06271871966358389,0.051623907878420194,2.896211541607735,3.3487738610914146,1.7506726176275318,1.2156782903558716,0.5165696429649667,0.5031918605696138,65309132.769600004,0.06605574646811752,0.09921259842519703,0.5024549918166941,-0.004634581105169344
EB1:BNBUSDT:2021-10-26T11:00:00+00:00,BNBUSDT,2021-10-26 11:00:00+00:00,PRE_BREAKOUT,2021-10-26 12:00:00+00:00,486.3,486.54314999999997,466.0,463.67,-0.04701155488470021,False,,0.06909871244635202,0.016182572614107826,0.047028644719965706,0.005277949139762842,0.00796661868531085,-0.038742834552283,505.9,0.005058156745616715,-0.008698116381806953,1.0661189516979217,1.0860103098934886,0.9760247003607838,1.1519405300564436,0.5020392049093808,0.4950013669267926,291572442.2074,0.004752066115702558,0.010598503740648413,0.41823990705779845,-0.038742834552283
EB1:VETUSDT:2021-10-26T13:00:00+00:00,VETUSDT,2021-10-26 13:00:00+00:00,PRE_BREAKOUT,2021-10-26 14:00:00+00:00,0.14275,0.14282137499999997,0.12511,0.1285392375,-0.09999999999999987,False,,0.16529454080409245,0.06509351256575102,0.1349941611521992,0.014670169293636895,0.014633391710449507,-0.020851910281912467,0.14579,0.04460308241444044,0.03157304565747632,1.111928995224933,1.1137682760122039,1.095549462623589,0.9226188761152889,0.5007820687687182,0.4480553140941081,137337788.772074,0.028384122181398963,0.046017439730343446,0.46782915792958857,-0.020851910281912467
EB1:GALAUSDT:2021-10-26T17:00:00+00:00,GALAUSDT,2021-10-26 17:00:00+00:00,PRE_BREAKOUT,2021-10-26 18:00:00+00:00,0.08751,0.087553755,0.0795,0.0791025,-0.0965264710805378,False,,0.10691823899371067,0.05756519649080616,0.10691823899371067,0.012863374861888969,0.011058406675048576,-0.020707409894784035,0.08934,0.040500543871587524,0.0267196601732691,2.23996144950565,2.118420942932177,2.540106784772312,2.2069115011046727,0.5068882230897701,0.4937753452519064,31557853.87764,0.03050647820965846,0.04665629860031095,-0.10620615218564489,-0.29215210355987054
EB1:ETHUSDT:2021-10-26T18:00:00+00:00,ETHUSDT,2021-10-26 18:00:00+00:00,PRE_BREAKOUT,2021-10-26 19:00:00+00:00,4209.84,4211.94492,3888.0,3868.56,-0.08152645073050957,False,,0.09501800411522643,0.030019233793412203,0.07470150195632974,0.008295643856615312,0.00978718906181707,-0.037750857142857086,4375.0,0.012544821352446722,0.0070099896520212646,1.3763880441587477,1.3302571930386164,1.1711121497748256,1.1333932448729114,0.5029505435026604,0.5235764551729019,1317139285.465206,-0.00013062922912132624,0.02357223266365005,0.338376352161482,-0.037750857142857086
EB1:BNBUSDT:2021-10-29T14:00:00+00:00,BNBUSDT,2021-10-29 14:00:00+00:00,BREAKOUT_ATTEMPT,2021-10-29 15:00:00+00:00,511.7,511.95584999999994,435.3,460.76026499999995,-0.09999999999999998,False,,0.1667815299793245,0.06277463904582548,0.1667815299793245,0.012515471304800985,0.009720865090222132,0.007481787753494729,507.9,0.060233205927407885,0.07165571992713671,1.1956927393058756,1.5149716555298314,1.7136589619122924,2.096463400424534,0.5597833628468306,0.5560672504150673,673740450.603127,0.055269127655186656,0.06051813471502587,0.2733136253695243,0.007481787753494729
EB1:ETHUSDT:2021-11-01T12:00:00+00:00,ETHUSDT,2021-11-01 12:00:00+00:00,PRE_BREAKOUT,2021-11-01 13:00:00+00:00,4345.58,4347.75279,3890.17,3912.9775109999996,-0.09999999999999998,True,22.0,0.14660027710871248,0.050172442900899616,0.07577116947640072,0.011317054723803635,0.011500593706708884,-0.025757375343853917,4460.47,0.012041668755738755,-0.007153170717130175,1.2871436120465818,1.0456416164613895,1.6356597558182078,1.3900893655720823,0.5203571581780578,0.48537945612059846,1787554954.758554,0.03789916167092611,0.0070869061413672,0.2159544038687624,-0.025757375343853917
EB1:LTCUSDT:2021-11-02T09:00:00+00:00,LTCUSDT,2021-11-02 09:00:00+00:00,PRE_BREAKOUT,2021-11-02 10:00:00+00:00,200.0,200.1,184.6,183.677,-0.08207396301849079,True,20.0,0.08992416034669559,0.05340314136125657,0.07824222936763126,0.012318659329664824,0.011718359179589796,-0.024878048780487827,205.0,0.015850230116397412,0.0134748096108106,1.068746255854383,1.2010684937385123,3.152700585514239,3.9644979724365808,0.5177670973289513,0.5469445896115659,123660513.44919994,0.033609100310237894,0.04006243496357964,0.12410501193317436,-0.06893339543549126
EB1:ICPUSDT:2021-11-02T11:00:00+00:00,ICPUSDT,2021-11-02 11:00:00+00:00,PRE_BREAKOUT,2021-11-02 12:00:00+00:00,47.79,47.813894999999995,41.0,43.0325055,-0.09999999999999998,False,,0.15853658536585358,0.07758620689655182,0.13095238095238093,0.021592018975861597,0.019828728896330406,-0.03161734900689095,49.34,0.05727455272365578,0.048937956358645396,1.3147646568843046,1.503463664356707,3.4876013849297243,5.418509852923363,0.5023434490150003,0.5326384679538783,128703923.9351,0.07515751575157514,0.07034050179211482,-0.1320303151176705,-0.16526904262753317
EB1:TRXUSDT:2021-11-02T12:00:00+00:00,TRXUSDT,2021-11-02 12:00:00+00:00,BREAKOUT_ATTEMPT,2021-11-02 13:00:00+00:00,0.10653,0.106583265,0.09343,0.0959249385,-0.09999999999999998,False,,0.12008990688215793,0.0427608411308984,0.06308339316853018,0.009454406058330199,0.011242020277882094,0.01786908743430482,0.10465,0.03753517631212344,0.016272549121385982,1.461723621161991,2.126079208212439,2.6330105526234884,6.7929010118267374,0.5001111965473912,0.5405753941541898,285188226.886895,0.05622211204759542,0.03840904659777733,-0.006080939400293639,0.0033911077618689056
EB1:XRPUSDT:2021-11-02T16:00:00+00:00,XRPUSDT,2021-11-02 16:00:00+00:00,PRE_BREAKOUT,2021-11-02 17:00:00+00:00,1.1319,1.1324659499999998,1.031,1.025845,-0.09414936493234072,False,,0.11968962172647934,0.04665182711927285,0.08700564971751423,0.009036366313309762,0.012318904593639574,-0.024642426331208167,1.1606,0.0022982287931898604,0.013262159882176494,1.135779705152628,1.2120723060982195,2.38318785259261,3.090351718330027,0.500806881013531,0.5384586388820426,404384522.6526,0.04524469067405357,0.05243584975827442,-0.00974421437271622,-0.07967479674796751
EB1:BCHUSDT:2021-11-03T10:00:00+00:00,BCHUSDT,2021-11-03 10:00:00+00:00,PRE_BREAKOUT,2021-11-03 11:00:00+00:00,615.1,615.40755,573.9,571.0305,-0.072110018799737,False,,0.0791078585119358,0.0445269016697587,0.0791078585119358,0.008481005798515143,0.009108275077223208,-0.0067818504763441645,619.3,0.03456008822203138,0.017951369895062186,1.9751820009421102,1.9836985271598406,0.7807903805546701,0.7955842637191302,0.5423228180883983,0.5267821761828421,52877500.3755,0.03326054090374608,0.05632835308260353,0.050108932461873756,-0.062204604360420745
EB1:FILUSDT:2021-11-03T20:00:00+00:00,FILUSDT,2021-11-03 20:00:00+00:00,PRE_BREAKOUT,2021-11-03 21:00:00+00:00,64.46,64.49222999999999,57.4,58.043006999999996,-0.09999999999999998,False,,0.16306620209059242,0.07154471544715446,0.09669966996699664,0.014397465735712435,0.015486164985777092,-0.034601557819053386,66.76,0.006990634598955436,-0.006394439472577673,1.1819897830938828,1.0427844250586855,0.6261185766109246,0.6921309571728297,0.5010650959507557,0.5070269605421547,232860980.3853,0.0010872941907424938,0.023178282267026562,-0.12390158172231991,-0.20647623737995568
EB1:INJUSDT:2021-11-03T21:00:00+00:00,INJUSDT,2021-11-03 21:00:00+00:00,PRE_BREAKOUT,2021-11-03 22:00:00+00:00,11.314,11.319657,10.496,10.443520000000001,-0.07739960671953205,False,,0.10232469512195119,0.06928943452380953,0.10232469512195119,0.01959961110129044,0.012606063284426379,-0.03505330490405112,11.725,0.027583554475291372,0.021006479474523054,1.5686691743710497,1.4125848468170976,1.1222949068397154,1.1172261970280681,0.5204434751279852,0.6218921601058551,9614423.6474,0.029294032023289507,0.0480778138026865,0.1075488195861265,-0.21430555555555553
EB1:BNBUSDT:2021-11-04T00:00:00+00:00,BNBUSDT,2021-11-04 00:00:00+00:00,PRE_BREAKOUT,2021-11-04 01:00:00+00:00,564.0,564.2819999999999,508.9,507.8537999999999,-0.09999999999999998,False,,0.1202593829829044,0.06065116279069782,0.115655577299413,0.01392582742316784,0.011171690307328598,-0.010699877214523812,570.1,0.032681718294740536,0.04716234896155602,1.11739039002619,1.1058658066036346,0.7914025341962724,0.7298974993372802,0.518404998576781,0.49322512636706006,690829836.996112,0.022294725394235826,0.06777735706171906,0.25227537922987175,-0.010699877214523812
EB1:ETHUSDT:2021-11-07T14:00:00+00:00,ETHUSDT,2021-11-07 14:00:00+00:00,PRE_BREAKOUT,2021-11-07 15:00:00+00:00,4597.82,4600.118909999999,4326.17,4304.53915,-0.06425480857841559,False,,0.07852211078159188,0.05689422678476963,0.06709629996047295,0.0067017267603632575,0.00894953115461966,-0.014584632662290264,4665.87,0.025943298910339863,0.01443588603807533,1.0563651749039096,1.2657008139447286,0.9804560309400128,1.0713835402288245,0.5297439429085433,0.5604083740146173,1294133006.818032,0.04543428831286933,0.014816727694898502,0.22442200809024238,-0.014584632662290264
EB1:XRPUSDT:2021-11-07T14:00:00+00:00,XRPUSDT,2021-11-07 14:00:00+00:00,PRE_BREAKOUT,2021-11-07 15:00:00+00:00,1.2091,1.20970455,1.1,1.0945,-0.09523362543358216,True,14.0,0.14309090909090916,0.06238890863846436,0.10563636363636353,0.008894356684034948,0.014336421029415807,-0.03841259742325431,1.2574,0.04617091787756933,0.01023433721312017,1.584188508338803,1.540244695243729,3.9286299602760333,3.723280017335996,0.5048131422869705,0.5038793797331707,318184475.94769996,0.0656619072800988,0.010615178869943342,0.028529084846239394,-0.03841259742325431
EB1:LTCUSDT:2021-11-08T14:00:00+00:00,LTCUSDT,2021-11-08 14:00:00+00:00,BREAKOUT_ATTEMPT,2021-11-08 15:00:00+00:00,214.7,214.80734999999999,191.0,193.326615,-0.09999999999999987,False,,0.10994764397905765,0.06747230614300115,0.10994764397905765,0.009834729981378012,0.00974937926753569,0.013207547169811429,212.0,0.018779276741801354,0.012418186080232818,1.9348438226752331,2.406001981786439,2.956415745873636,4.8484235360732315,0.5090317947618178,0.53479682539839,143186274.39669994,0.07615230460921851,0.07885484681064803,0.10692520775623282,0.00046576618537508274
EB1:BCHUSDT:2021-11-08T18:00:00+00:00,BCHUSDT,2021-11-08 18:00:00+00:00,BREAKOUT_ATTEMPT,2021-11-08 19:00:00+00:00,635.1,635.41755,576.2,573.3190000000001,-0.09772872971481494,False,,0.10031239153071847,0.06769956214213546,0.10031239153071847,0.008284792191435757,0.007636702350965573,0.0018927444794953896,634.0,0.009901290401874041,-0.016830365328682984,2.504689594064907,2.8279455448298365,1.6565561515228613,1.9561139686930982,0.5811989852079148,0.6215466811165141,68496272.1697,0.0655930213051501,0.060257052245034304,-0.015283140283140262,-0.03155968897697814
EB1:ALGOUSDT:2021-11-09T02:00:00+00:00,ALGOUSDT,2021-11-09 02:00:00+00:00,PRE_BREAKOUT,2021-11-09 03:00:00+00:00,2.011,2.0120055,1.7773,1.8108049499999999,-0.09999999999999998,False,,0.1759410341529284,0.12747478016939096,0.1759410341529284,0.0175599973481835,0.011159175285070275,-0.03770334928229657,2.09,0.03224531855744028,-0.012117387724756234,1.3404764195693823,1.103641829949201,0.6126524822311686,0.5520060425645354,0.5039296186841579,0.5818660648008345,122881660.4987,0.07121171770972046,0.09685863874345557,0.029211663066954552,-0.04228571428571426
EB1:LINKUSDT:2021-11-09T05:00:00+00:00,LINKUSDT,2021-11-09 05:00:00+00:00,BREAKOUT_ATTEMPT,2021-11-09 06:00:00+00:00,35.33,35.347665,30.2,31.8128985,-0.09999999999999998,False,,0.15827814569536414,0.061286407766990125,0.138671875,0.013818147519335989,0.011644029428409738,0.010291595197255754,34.98,0.026607294655330183,-0.015984405473988383,1.2521443085590866,1.8744458188876323,2.4750459041254467,4.995555312954292,0.5248173460989937,0.596501685808126,210512593.6742,0.06702898550724656,0.09276437847866426,0.14453411592076293,0.010291595197255754
EB1:TRXUSDT:2021-11-09T08:00:00+00:00,TRXUSDT,2021-11-09 08:00:00+00:00,PRE_BREAKOUT,2021-11-09 09:00:00+00:00,0.11288,0.11293643999999999,0.09945,0.101642796,-0.09999999999999998,False,,0.1322272498743089,0.06447343543202888,0.1322272498743089,0.009806744028109958,0.008419700593498098,0.002575488454706898,0.1126,0.027716923616474487,-0.019063739639522348,1.3974085426483949,2.0232171050454277,1.4664554236454088,3.6053754041968333,0.5177697461026763,0.4942323974797043,529601321.06421804,0.0554412864622289,0.096551724137931,0.015995318443382534,0.002575488454706898
EB1:AAVEUSDT:2021-11-09T17:00:00+00:00,AAVEUSDT,2021-11-09 17:00:00+00:00,PRE_BREAKOUT,2021-11-09 18:00:00+00:00,345.4,345.57269999999994,307.1,311.01543,-0.09999999999999987,False,,0.13936828394659706,0.07265481299816057,0.11682093839770169,0.015718490638872807,0.012068133564948846,-0.012860817376393219,349.9,0.034550413415275205,-0.00033993340547233686,4.027929449542725,4.210035986997348,1.203447738106479,0.790650341424027,0.5016099142890539,0.5720546274008614,92250246.38929996,0.04730139478471784,0.10035043007327182,0.06314734380220499,-0.2474945533769064
EB1:UNIUSDT:2021-11-09T17:00:00+00:00,UNIUSDT,2021-11-09 17:00:00+00:00,PRE_BREAKOUT,2021-11-09 18:00:00+00:00,27.19,27.203595,24.41,24.4832355,-0.09999999999999998,False,,0.13887750921753383,0.08976871814974507,0.12414071977355445,0.015379901960784308,0.010713848039215686,-0.021582733812949728,27.8,0.03784770538219884,-0.0043582393352537,3.2144349332287496,4.132816587830493,1.544759779927294,2.215069078478849,0.5214894725671919,0.4926919763966755,107321496.0393,0.050598686751641475,0.09633212414349046,0.014411529223378627,-0.03920876015542207
EB1:LSKUSDT:2021-11-10T00:00:00+00:00,LSKUSDT,2021-11-10 00:00:00+00:00,PRE_BREAKOUT,2021-11-10 01:00:00+00:00,3.75,3.7518749999999996,3.379,3.3766874999999996,-0.09999999999999998,False,,0.12163361941402773,0.05659325341511012,0.11470588235294121,0.013029171113482738,0.012622287442191385,-0.011081794195250572,3.79,0.0406254399011019,0.012000490003866604,1.0752948838721825,1.6775429326287978,2.050575667148782,2.7820343461030386,0.5233084033741344,0.5016852800064509,2544687.610700001,0.031654280209193475,0.0939871570344426,0.10246797875663849,-0.08585365853658522
EB1:CELRUSDT:2021-11-10T04:00:00+00:00,CELRUSDT,2021-11-10 04:00:00+00:00,PRE_BREAKOUT,2021-11-10 05:00:00+00:00,0.1217,0.12176084999999999,0.10777,0.10958476499999999,-0.10000000000000009,False,,0.1402987844483623,0.07308767027593444,0.11515426497277681,0.025297130025194434,0.01656191806331471,-0.015449324597589631,0.12363,0.07677737416164954,-0.005852894661303676,1.4202630298516226,1.2111504603246872,2.6819754520898527,2.2768059302897616,0.5118143651938251,0.5557411455750308,56688767.181572005,0.05321450203339961,0.0658493870402801,-0.25275801292512556,-0.2520584982180165
EB1:FETUSDT:2021-11-10T12:00:00+00:00,FETUSDT,2021-11-10 12:00:00+00:00,PRE_BREAKOUT,2021-11-10 13:00:00+00:00,0.9446,0.9450723,0.8143,0.85056507,-0.09999999999999998,False,,0.16603217487412492,0.09477689380837084,0.16075794621026906,0.02336246468926555,0.01928319209039549,-0.035356631923155635,0.9786,0.08663646734048047,0.042617571741684346,1.2823058952180226,1.3034974986103391,2.2238465441791835,2.3593907726514733,0.50646435625216,0.557003146440286,35212179.9992,0.06956718785406735,0.11755652894518764,0.11986566778610186,-0.035356631923155635
EB1:BNBUSDT:2021-11-13T15:00:00+00:00,BNBUSDT,2021-11-13 15:00:00+00:00,PRE_BREAKOUT,2021-11-13 16:00:00+00:00,649.0,649.3245,573.0,584.3920499999999,-0.10000000000000009,False,,0.15689354275741696,0.07084785133565608,0.14764397905759163,0.009237148872798223,0.011306681045550236,-0.030180785895711826,669.3,0.03409869470048954,0.05077831960773427,1.1452310474773597,1.1630180955843257,1.6122891685616865,1.5220162727003395,0.5310238337808694,0.49594935369085014,571755993.6446,0.05837273764878548,-0.002765401751421037,0.368121442125237,-0.030180785895711826
EB1:TRXUSDT:2021-11-13T15:00:00+00:00,TRXUSDT,2021-11-13 15:00:00+00:00,PRE_BREAKOUT,2021-11-13 16:00:00+00:00,0.113,0.11305649999999999,0.10279,0.10227605000000001,-0.09535453512181946,False,,0.14320459188637025,0.08175740210124172,0.13824301974900277,0.009649705014749252,0.01255309734513274,-0.038379712364905116,0.11751,0.03348126922993133,0.02350080290421963,1.1454456664885204,1.3753154574132491,0.47301557878896316,1.3288840694006308,0.5054126056510432,0.49123576562237536,566545665.824623,0.05775531217822727,-0.030042918454935674,0.10631092868137526,-0.038379712364905116
EB1:NEARUSDT:2021-11-23T18:00:00+00:00,NEARUSDT,2021-11-23 18:00:00+00:00,PRE_BREAKOUT,2021-11-23 19:00:00+00:00,9.721,9.7258605,8.643,8.75327445,-0.10000000000000009,False,,0.15017933587874577,0.07322175732217562,0.10455555555555573,0.01653030770814038,0.01810658296456382,-0.023122549512415658,9.947,0.0218844706184822,0.022208696972888298,1.274575324835247,1.3633286608089166,0.7978857826384458,1.011726896646039,0.5417607265653167,0.5424535761550818,40616934.37760002,0.03925133689839577,-0.011294261294261143,-0.0349870017331021,-0.2655328798185941
EB1:ETHUSDT:2021-11-25T16:00:00+00:00,ETHUSDT,2021-11-25 16:00:00+00:00,PRE_BREAKOUT,2021-11-25 17:00:00+00:00,4486.1,4488.34305,4022.74,4039.5087450000005,-0.09999999999999998,False,,0.1186405285949379,0.07172457154833234,0.1186405285949379,0.009902903784281785,0.011792574099254724,-0.0030888888888888077,4500.0,0.019554597691122,0.03824115217278967,1.3585877626046117,1.400860711277149,1.5805797999275766,1.359059444017141,0.5191019445015931,0.4653346342079818,1917837130.5833101,0.06154505076892858,0.06023293408078967,0.018369849829957596,-0.07845110928512733
EB1:ALGOUSDT:2021-11-29T21:00:00+00:00,ALGOUSDT,2021-11-29 21:00:00+00:00,PRE_BREAKOUT,2021-11-29 22:00:00+00:00,1.8117,1.81260585,1.57,1.631345265,-0.09999999999999998,False,,0.1745859872611466,0.11160308121550311,0.16732484076433107,0.016017501242201738,0.016007839673162917,-0.033096674318048414,1.8733,0.03657036761464649,0.04528203467482461,1.5603004216929761,1.258795223470191,0.8168353862710859,0.6409255278876416,0.5573025234517844,0.6462794020423264,82879062.95140001,0.0716483256419358,0.12447231189471064,-0.03417246328806445,-0.3942140468227425
EB1:ETHUSDT:2021-11-29T21:00:00+00:00,ETHUSDT,2021-11-29 21:00:00+00:00,PRE_BREAKOUT,2021-11-29 22:00:00+00:00,4448.97,4451.194485,3913.0,4006.0750365,-0.09999999999999998,True,14.0,0.16304625606951184,0.07899372773733937,0.12485368314833512,0.01124061674200244,0.011948683253277338,-0.02241924851680943,4551.0,0.011263350507893621,0.014629562135766383,1.2651077111656557,1.3206565598454219,0.7843639460177102,0.9484742561726068,0.5034318031335906,0.5170367438594746,1903828839.81095,0.046341308535182923,0.09381983935565241,-0.00585330547156826,-0.0860784716516022
EB1:BNBUSDT:2021-12-01T08:00:00+00:00,BNBUSDT,2021-12-01 08:00:00+00:00,PRE_BREAKOUT,2021-12-01 09:00:00+00:00,636.0,636.318,564.2,572.6862,-0.09999999999999998,False,,0.12832328961361217,0.04669516606379487,0.11371588523442977,0.012906184486373167,0.013854821802935012,-0.03328773369813043,657.9,0.03252769841178593,0.03630985875862858,1.230289764640378,1.1135007227074956,2.0604884894954036,2.1813716925466013,0.5193237927179215,0.5322310196550563,909808422.0436001,0.034987794955248175,0.08236895847515302,0.10013250047321609,-0.04975347377857453
EB1:TRXUSDT:2021-12-01T10:00:00+00:00,TRXUSDT,2021-12-01 10:00:00+00:00,PRE_BREAKOUT,2021-12-01 11:00:00+00:00,0.09754,0.09758876999999999,0.08937,0.08892315,-0.08879730731312618,False,,0.1177128790421842,0.038789517470881885,0.1177128790421842,0.009756681019752574,0.010059975394709857,-0.03740254613638605,0.10133,0.010975962287360641,0.02207180223172922,1.0646975161887418,1.1114642451759364,1.0100764701023568,0.8461156051092689,0.5179452666197735,0.5131530527502461,457710297.12161005,0.007852862161603635,0.06310626702997268,-0.09375308398302584,-0.24580530426041902
EB1:SUNUSDT:2021-12-03T03:00:00+00:00,SUNUSDT,2021-12-03 03:00:00+00:00,PRE_BREAKOUT,2021-12-03 04:00:00+00:00,0.03092,0.030935459999999998,0.02784,0.027841914,-0.09999999999999998,False,,0.12966954022988508,0.05032523108524467,0.07668606641561104,0.009766677443690057,0.012285806660200453,-0.03584788029925179,0.03208,0.053426478334272165,0.03731837755000189,1.1858312198308245,1.2173003906894844,1.2461024064835065,2.227920541462609,0.5255170143707302,0.5272532195941304,49344991.55724998,0.05383304940374778,0.02383316782522349,-0.22817679558011061,-0.2761525860051486
EB1:LTCUSDT:2021-12-19T17:00:00+00:00,LTCUSDT,2021-12-19 17:00:00+00:00,PRE_BREAKOUT,2021-12-19 18:00:00+00:00,157.5,157.57874999999999,141.2,141.820875,-0.09999999999999987,False,,0.14093484419263458,0.09368635437881867,0.14093484419263458,0.013571428571428575,0.013285714285714298,-0.03314917127071826,162.9,0.0504037960886361,0.05036895463851798,2.433060564580423,1.9541891723350568,1.2330626729632856,1.2863680408315983,0.5065085601429316,0.5049295965867053,87820278.24989994,0.06060606060606055,0.030759162303664933,-0.32229885057471264,-0.3175909878682842
EB1:COTIUSDT:2021-12-22T07:00:00+00:00,COTIUSDT,2021-12-22 07:00:00+00:00,PRE_BREAKOUT,2021-12-22 08:00:00+00:00,0.3262,0.32636309999999996,0.2864,0.29372678999999996,-0.09999999999999998,False,,0.14664804469273762,0.07355344883949,0.14664804469273762,0.01593925472179682,0.01671005615109749,-0.03942335981170919,0.3399,0.05096504859682538,0.010208332617055671,1.3249030367064534,1.4143824140473158,2.3616467307060898,2.3628443133838215,0.5629749280277613,0.5688616560060653,13488401.37,0.06386445096122517,0.0458039718129406,-0.2667617689015691,-0.3624292130443273
EB1:VETUSDT:2021-12-22T09:00:00+00:00,VETUSDT,2021-12-22 09:00:00+00:00,PRE_BREAKOUT,2021-12-22 10:00:00+00:00,0.08486,0.08490243,0.0761,0.076412187,-0.09999999999999998,False,,0.13009198423127444,0.06448817923010264,0.13009198423127444,0.010992573382058246,0.01423631576879249,-0.033716824239662824,0.08779,0.02807445076285453,-0.012921938893847074,1.0889786192307835,1.557131390237031,2.1670070238601555,3.8813304344590396,0.517467007310751,0.4900254903699982,42057244.655165,0.03526970954356856,0.02612797871053596,-0.3663587374903772,-0.3635681596518868
EB1:ADAUSDT:2021-12-22T10:00:00+00:00,ADAUSDT,2021-12-22 10:00:00+00:00,BREAKOUT_ATTEMPT,2021-12-22 11:00:00+00:00,1.349,1.3496744999999999,1.182,1.21470705,-0.09999999999999998,False,,0.10998307952622688,0.053815261044176665,0.09242298084929224,0.011582653817642698,0.012490733876945881,0.013523666416228375,1.331,0.057641574767776094,0.019795322606130483,1.2227153769864407,1.6616423921359182,2.673894046569528,5.046973743089337,0.5138360936515863,0.6091389271320005,172300899.6161,0.06640316205533603,0.0613690007867822,-0.3221550302363936,-0.26525054466230946
EB1:SANDUSDT:2021-12-22T13:00:00+00:00,SANDUSDT,2021-12-22 13:00:00+00:00,PRE_BREAKOUT,2021-12-22 14:00:00+00:00,5.1425,5.14507125,4.6625,4.639187499999999,-0.09832395421151863,False,,0.1323753351206436,0.0498804304503786,0.1153854296784027,0.015115125821632772,0.01614322015220464,-0.03998954521693676,5.3564,0.013742496402215698,-0.010460645323714823,1.2365111550623609,1.3418277754366337,1.2882605597965824,1.3873846647664294,0.521408577506195,0.5475422433898366,185632373.8943,0.006596848389938348,0.009065934065934034,0.1915830381739474,-0.39415146802394085
EB1:LINKUSDT:2021-12-22T14:00:00+00:00,LINKUSDT,2021-12-22 14:00:00+00:00,PRE_BREAKOUT,2021-12-22 15:00:00+00:00,20.23,20.240115,17.74,18.2161035,-0.09999999999999998,False,,0.15107102593010158,0.08214096449390573,0.13192904656319304,0.013861426923710654,0.01553386060306476,-0.009304603330068661,20.42,0.05433112983950972,-0.00910396308946071,1.3463562448095343,1.610284958555677,1.3717991293750034,1.1621194712526006,0.5045583443476024,0.48688817104270155,83670416.9403,0.05805439330543938,0.0206861755802219,-0.3474945533769064,-0.27517018989609454
EB1:BCHUSDT:2021-12-22T15:00:00+00:00,BCHUSDT,2021-12-22 15:00:00+00:00,PRE_BREAKOUT,2021-12-22 16:00:00+00:00,444.5,444.72225,418.2,416.109,-0.06433959623113072,False,,0.06527977044476341,0.028208092485549008,0.061336515513126466,0.007375543559754069,0.009131803868645968,-0.021351529826106108,454.3,0.014199506236197923,-0.017314177047099255,1.1134888262084714,1.248257192150702,1.2399783967160005,1.3532885416520557,0.53277200687776,0.5741031571533269,16575935.738099994,0.023716325120884285,0.01739130434782621,-0.23910358214222704,-0.30083346438119196
