variant,family,signal_id,symbol,stage,year,duration_hours,exit_reason,pnl_usdt
FULL_TRAIL_FIXED7_GB60_CAP30D,FULL_TRAIL,EB1:CRVUSDT:2023-07-10T20:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,93.0,RUNNER_STOP,-0.7498499999999773
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP365D,HALF_TP_RUNNER,EB1:CRVUSDT:2023-07-10T20:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,277.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP365D,HALF_TP_RUNNER,EB1:CRVUSDT:2023-07-10T20:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,277.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,FULL_TRAIL,EB1:CRVUSDT:2023-07-10T20:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,93.0,RUNNER_STOP,-0.7498499999999773
TIME_FIXED5_CAP7D,TIME_ONLY,EB1:CRVUSDT:2023-09-16T01:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,791.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP10_CAP7D,FIXED_TP,EB1:CRVUSDT:2023-09-16T01:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,158.0,TARGET,29.205165000000036
FIXEDTP_FIXED5_TP20_CAP7D,FIXED_TP,EB1:CRVUSDT:2023-09-16T01:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,203.0,TARGET,59.16018
TIME_FIXED7_CAP7D,TIME_ONLY,EB1:CRVUSDT:2023-09-16T01:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,5058.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP7D,FIXED_TP,EB1:CRVUSDT:2023-09-16T01:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,158.0,TARGET,29.205165000000036
FIXEDTP_FIXED7_TP20_CAP7D,FIXED_TP,EB1:CRVUSDT:2023-09-16T01:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,203.0,TARGET,59.16018
TIME_FIXED7_CAP30D,TIME_ONLY,EB1:CRVUSDT:2023-09-16T01:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,5058.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP30D,FIXED_TP,EB1:CRVUSDT:2023-09-16T01:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,158.0,TARGET,29.205165000000036
FIXEDTP_FIXED7_TP20_CAP30D,FIXED_TP,EB1:CRVUSDT:2023-09-16T01:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,203.0,TARGET,59.16018
TIME_STRUCT_CAP10_CAP7D,TIME_ONLY,EB1:CRVUSDT:2023-09-16T01:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,5058.0,STOP,-30.704864999999934
FULL_TRAIL_FIXED7_GB30_CAP30D,FULL_TRAIL,EB1:CRVUSDT:2023-09-16T01:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,586.0,RUNNER_STOP,-0.7498499999999773
FULL_TRAIL_FIXED7_GB40_CAP30D,FULL_TRAIL,EB1:CRVUSDT:2023-09-16T01:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,586.0,RUNNER_STOP,-0.7498499999999773
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP30D,HALF_TP_RUNNER,EB1:CRVUSDT:2023-09-16T01:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,586.0,RUNNER_STOP,14.22765750000003
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP30D,HALF_TP_RUNNER,EB1:CRVUSDT:2023-09-16T01:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,586.0,RUNNER_STOP,29.205165000000008
FULL_TRAIL_FIXED7_GB60_CAP30D,FULL_TRAIL,EB1:CRVUSDT:2023-09-16T01:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,586.0,RUNNER_STOP,-0.7498499999999773
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP365D,HALF_TP_RUNNER,EB1:CRVUSDT:2023-09-16T01:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,586.0,RUNNER_STOP,14.22765750000003
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP365D,HALF_TP_RUNNER,EB1:CRVUSDT:2023-09-16T01:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,586.0,RUNNER_STOP,29.205165000000008
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,FULL_TRAIL,EB1:CRVUSDT:2023-09-16T01:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,586.0,RUNNER_STOP,-0.7498499999999773
TIME_FIXED5_CAP7D,TIME_ONLY,EB1:CRVUSDT:2023-09-21T05:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,476.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP10_CAP7D,FIXED_TP,EB1:CRVUSDT:2023-09-21T05:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,35.0,TARGET,29.205165000000036
FIXEDTP_FIXED5_TP20_CAP7D,FIXED_TP,EB1:CRVUSDT:2023-09-21T05:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,82.0,TARGET,59.16018
TIME_FIXED7_CAP7D,TIME_ONLY,EB1:CRVUSDT:2023-09-21T05:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,507.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP7D,FIXED_TP,EB1:CRVUSDT:2023-09-21T05:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,35.0,TARGET,29.205165000000036
FIXEDTP_FIXED7_TP20_CAP7D,FIXED_TP,EB1:CRVUSDT:2023-09-21T05:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,82.0,TARGET,59.16018
TIME_FIXED7_CAP30D,TIME_ONLY,EB1:CRVUSDT:2023-09-21T05:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,507.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP30D,FIXED_TP,EB1:CRVUSDT:2023-09-21T05:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,35.0,TARGET,29.205165000000036
FIXEDTP_FIXED7_TP20_CAP30D,FIXED_TP,EB1:CRVUSDT:2023-09-21T05:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,82.0,TARGET,59.16018
TIME_STRUCT_CAP10_CAP7D,TIME_ONLY,EB1:CRVUSDT:2023-09-21T05:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,507.0,STOP,-21.390617757702937
FULL_TRAIL_FIXED7_GB30_CAP30D,FULL_TRAIL,EB1:CRVUSDT:2023-09-21T05:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,435.0,RUNNER_STOP,-0.7498499999999773
FULL_TRAIL_FIXED7_GB40_CAP30D,FULL_TRAIL,EB1:CRVUSDT:2023-09-21T05:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,435.0,RUNNER_STOP,-0.7498499999999773
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP30D,HALF_TP_RUNNER,EB1:CRVUSDT:2023-09-21T05:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,435.0,RUNNER_STOP,14.22765750000003
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP30D,HALF_TP_RUNNER,EB1:CRVUSDT:2023-09-21T05:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,435.0,RUNNER_STOP,29.205165000000008
FULL_TRAIL_FIXED7_GB60_CAP30D,FULL_TRAIL,EB1:CRVUSDT:2023-09-21T05:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,435.0,RUNNER_STOP,-0.7498499999999773
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP365D,HALF_TP_RUNNER,EB1:CRVUSDT:2023-09-21T05:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,435.0,RUNNER_STOP,14.22765750000003
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP365D,HALF_TP_RUNNER,EB1:CRVUSDT:2023-09-21T05:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,435.0,RUNNER_STOP,29.205165000000008
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,FULL_TRAIL,EB1:CRVUSDT:2023-09-21T05:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,435.0,RUNNER_STOP,-0.7498499999999773
TIME_FIXED5_CAP7D,TIME_ONLY,EB1:CRVUSDT:2023-10-22T10:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,4184.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP10_CAP7D,FIXED_TP,EB1:CRVUSDT:2023-10-22T10:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,49.0,TARGET,29.205165000000036
FIXEDTP_FIXED5_TP20_CAP7D,FIXED_TP,EB1:CRVUSDT:2023-10-22T10:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,257.0,TARGET,59.16018
TIME_FIXED7_CAP7D,TIME_ONLY,EB1:CRVUSDT:2023-10-22T10:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,4185.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP7D,FIXED_TP,EB1:CRVUSDT:2023-10-22T10:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,49.0,TARGET,29.205165000000036
FIXEDTP_FIXED7_TP20_CAP7D,FIXED_TP,EB1:CRVUSDT:2023-10-22T10:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,257.0,TARGET,59.16018
TIME_FIXED7_CAP30D,TIME_ONLY,EB1:CRVUSDT:2023-10-22T10:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,4185.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP30D,FIXED_TP,EB1:CRVUSDT:2023-10-22T10:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,49.0,TARGET,29.205165000000036
FIXEDTP_FIXED7_TP20_CAP30D,FIXED_TP,EB1:CRVUSDT:2023-10-22T10:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,257.0,TARGET,59.16018
TIME_STRUCT_CAP10_CAP7D,TIME_ONLY,EB1:CRVUSDT:2023-10-22T10:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,4185.0,STOP,-22.441885610331862
FULL_TRAIL_FIXED7_GB30_CAP30D,FULL_TRAIL,EB1:CRVUSDT:2023-10-22T10:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,388.0,RUNNER_STOP,71.13350617745861
FULL_TRAIL_FIXED7_GB40_CAP30D,FULL_TRAIL,EB1:CRVUSDT:2023-10-22T10:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,437.0,RUNNER_STOP,61.27282144605577
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP30D,HALF_TP_RUNNER,EB1:CRVUSDT:2023-10-22T10:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,437.0,RUNNER_STOP,45.238993223027904
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP30D,HALF_TP_RUNNER,EB1:CRVUSDT:2023-10-22T10:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,437.0,RUNNER_STOP,60.21650072302788
FULL_TRAIL_FIXED7_GB60_CAP30D,FULL_TRAIL,EB1:CRVUSDT:2023-10-22T10:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,437.0,RUNNER_STOP,40.59859763070386
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP365D,HALF_TP_RUNNER,EB1:CRVUSDT:2023-10-22T10:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,437.0,RUNNER_STOP,34.90188131535194
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP365D,HALF_TP_RUNNER,EB1:CRVUSDT:2023-10-22T10:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,437.0,RUNNER_STOP,49.87938881535192
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,FULL_TRAIL,EB1:CRVUSDT:2023-10-22T10:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,437.0,RUNNER_STOP,40.59859763070386
TIME_FIXED5_CAP7D,TIME_ONLY,EB1:CRVUSDT:2023-12-02T17:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,762.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP10_CAP7D,FIXED_TP,EB1:CRVUSDT:2023-12-02T17:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,117.0,TARGET,29.205165000000093
FIXEDTP_FIXED5_TP20_CAP7D,FIXED_TP,EB1:CRVUSDT:2023-12-02T17:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,194.0,TARGET,59.160180000000054
TIME_FIXED7_CAP7D,TIME_ONLY,EB1:CRVUSDT:2023-12-02T17:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,762.0,STOP,-21.718360500000056
FIXEDTP_FIXED7_TP10_CAP7D,FIXED_TP,EB1:CRVUSDT:2023-12-02T17:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,117.0,TARGET,29.205165000000093
FIXEDTP_FIXED7_TP20_CAP7D,FIXED_TP,EB1:CRVUSDT:2023-12-02T17:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,194.0,TARGET,59.160180000000054
TIME_FIXED7_CAP30D,TIME_ONLY,EB1:CRVUSDT:2023-12-02T17:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,762.0,STOP,-21.718360500000056
FIXEDTP_FIXED7_TP10_CAP30D,FIXED_TP,EB1:CRVUSDT:2023-12-02T17:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,117.0,TARGET,29.205165000000093
FIXEDTP_FIXED7_TP20_CAP30D,FIXED_TP,EB1:CRVUSDT:2023-12-02T17:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,194.0,TARGET,59.160180000000054
TIME_STRUCT_CAP10_CAP7D,TIME_ONLY,EB1:CRVUSDT:2023-12-02T17:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,762.0,STOP,-25.80216866325026
FULL_TRAIL_FIXED7_GB30_CAP30D,FULL_TRAIL,EB1:CRVUSDT:2023-12-02T17:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,376.0,RUNNER_STOP,-0.7498499999999773
FULL_TRAIL_FIXED7_GB40_CAP30D,FULL_TRAIL,EB1:CRVUSDT:2023-12-02T17:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,376.0,RUNNER_STOP,-0.7498499999999773
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP30D,HALF_TP_RUNNER,EB1:CRVUSDT:2023-12-02T17:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,376.0,RUNNER_STOP,14.227657500000058
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP30D,HALF_TP_RUNNER,EB1:CRVUSDT:2023-12-02T17:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,376.0,RUNNER_STOP,29.205165000000036
FULL_TRAIL_FIXED7_GB60_CAP30D,FULL_TRAIL,EB1:CRVUSDT:2023-12-02T17:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,376.0,RUNNER_STOP,-0.7498499999999773
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP365D,HALF_TP_RUNNER,EB1:CRVUSDT:2023-12-02T17:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,376.0,RUNNER_STOP,14.227657500000058
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP365D,HALF_TP_RUNNER,EB1:CRVUSDT:2023-12-02T17:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,376.0,RUNNER_STOP,29.205165000000036
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,FULL_TRAIL,EB1:CRVUSDT:2023-12-02T17:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,376.0,RUNNER_STOP,-0.7498499999999773
TIME_FIXED5_CAP7D,TIME_ONLY,EB1:CRVUSDT:2023-12-08T02:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,71.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP10_CAP7D,FIXED_TP,EB1:CRVUSDT:2023-12-08T02:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,71.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP20_CAP7D,FIXED_TP,EB1:CRVUSDT:2023-12-08T02:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,71.0,STOP,-15.727357499999984
TIME_FIXED7_CAP7D,TIME_ONLY,EB1:CRVUSDT:2023-12-08T02:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,110.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP7D,FIXED_TP,EB1:CRVUSDT:2023-12-08T02:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,110.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP7D,FIXED_TP,EB1:CRVUSDT:2023-12-08T02:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,110.0,STOP,-21.7183605
TIME_FIXED7_CAP30D,TIME_ONLY,EB1:CRVUSDT:2023-12-08T02:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,110.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP30D,FIXED_TP,EB1:CRVUSDT:2023-12-08T02:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,110.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP30D,FIXED_TP,EB1:CRVUSDT:2023-12-08T02:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,110.0,STOP,-21.7183605
TIME_STRUCT_CAP10_CAP7D,TIME_ONLY,EB1:CRVUSDT:2023-12-08T02:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,154.0,STOP,-30.70486499999999
FULL_TRAIL_FIXED7_GB30_CAP30D,FULL_TRAIL,EB1:CRVUSDT:2023-12-08T02:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,38.0,RUNNER_STOP,-0.7498499999999773
FULL_TRAIL_FIXED7_GB40_CAP30D,FULL_TRAIL,EB1:CRVUSDT:2023-12-08T02:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,38.0,RUNNER_STOP,-0.7498499999999773
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP30D,HALF_TP_RUNNER,EB1:CRVUSDT:2023-12-08T02:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,110.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP30D,HALF_TP_RUNNER,EB1:CRVUSDT:2023-12-08T02:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,110.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_FIXED7_GB60_CAP30D,FULL_TRAIL,EB1:CRVUSDT:2023-12-08T02:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,38.0,RUNNER_STOP,-0.7498499999999773
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP365D,HALF_TP_RUNNER,EB1:CRVUSDT:2023-12-08T02:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,110.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP365D,HALF_TP_RUNNER,EB1:CRVUSDT:2023-12-08T02:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,110.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,FULL_TRAIL,EB1:CRVUSDT:2023-12-08T02:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2023,38.0,RUNNER_STOP,-0.7498499999999773
TIME_FIXED5_CAP7D,TIME_ONLY,EB1:CRVUSDT:2024-01-21T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,17.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP10_CAP7D,FIXED_TP,EB1:CRVUSDT:2024-01-21T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,17.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP20_CAP7D,FIXED_TP,EB1:CRVUSDT:2024-01-21T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,17.0,STOP,-15.727357499999984
TIME_FIXED7_CAP7D,TIME_ONLY,EB1:CRVUSDT:2024-01-21T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,22.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP7D,FIXED_TP,EB1:CRVUSDT:2024-01-21T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,22.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP7D,FIXED_TP,EB1:CRVUSDT:2024-01-21T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,22.0,STOP,-21.7183605
TIME_FIXED7_CAP30D,TIME_ONLY,EB1:CRVUSDT:2024-01-21T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,22.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP10_CAP30D,FIXED_TP,EB1:CRVUSDT:2024-01-21T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,22.0,STOP,-21.7183605
FIXEDTP_FIXED7_TP20_CAP30D,FIXED_TP,EB1:CRVUSDT:2024-01-21T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,22.0,STOP,-21.7183605
TIME_STRUCT_CAP10_CAP7D,TIME_ONLY,EB1:CRVUSDT:2024-01-21T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,26.0,STOP,-26.13122774204857
FULL_TRAIL_FIXED7_GB30_CAP30D,FULL_TRAIL,EB1:CRVUSDT:2024-01-21T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,22.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_FIXED7_GB40_CAP30D,FULL_TRAIL,EB1:CRVUSDT:2024-01-21T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,22.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP30D,HALF_TP_RUNNER,EB1:CRVUSDT:2024-01-21T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,22.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP30D,HALF_TP_RUNNER,EB1:CRVUSDT:2024-01-21T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,22.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_FIXED7_GB60_CAP30D,FULL_TRAIL,EB1:CRVUSDT:2024-01-21T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,22.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP365D,HALF_TP_RUNNER,EB1:CRVUSDT:2024-01-21T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,22.0,INITIAL_STOP,-21.7183605
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP365D,HALF_TP_RUNNER,EB1:CRVUSDT:2024-01-21T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,22.0,INITIAL_STOP,-21.7183605
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,FULL_TRAIL,EB1:CRVUSDT:2024-01-21T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,26.0,INITIAL_STOP,-26.13122774204857
TIME_FIXED5_CAP7D,TIME_ONLY,EB1:CRVUSDT:2024-01-30T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,21.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP10_CAP7D,FIXED_TP,EB1:CRVUSDT:2024-01-30T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,21.0,STOP,-15.727357499999984
FIXEDTP_FIXED5_TP20_CAP7D,FIXED_TP,EB1:CRVUSDT:2024-01-30T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,21.0,STOP,-15.727357499999984
TIME_FIXED7_CAP7D,TIME_ONLY,EB1:CRVUSDT:2024-01-30T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,34.0,STOP,-21.718360499999942
FIXEDTP_FIXED7_TP10_CAP7D,FIXED_TP,EB1:CRVUSDT:2024-01-30T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,34.0,STOP,-21.718360499999942
FIXEDTP_FIXED7_TP20_CAP7D,FIXED_TP,EB1:CRVUSDT:2024-01-30T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,34.0,STOP,-21.718360499999942
TIME_FIXED7_CAP30D,TIME_ONLY,EB1:CRVUSDT:2024-01-30T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,34.0,STOP,-21.718360499999942
FIXEDTP_FIXED7_TP10_CAP30D,FIXED_TP,EB1:CRVUSDT:2024-01-30T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,34.0,STOP,-21.718360499999942
FIXEDTP_FIXED7_TP20_CAP30D,FIXED_TP,EB1:CRVUSDT:2024-01-30T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,34.0,STOP,-21.718360499999942
TIME_STRUCT_CAP10_CAP7D,TIME_ONLY,EB1:CRVUSDT:2024-01-30T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,40.0,STOP,-29.461869829727053
FULL_TRAIL_FIXED7_GB30_CAP30D,FULL_TRAIL,EB1:CRVUSDT:2024-01-30T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,34.0,INITIAL_STOP,-21.718360499999942
FULL_TRAIL_FIXED7_GB40_CAP30D,FULL_TRAIL,EB1:CRVUSDT:2024-01-30T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,34.0,INITIAL_STOP,-21.718360499999942
HALF_TP_RUNNER_FIXED7_PT10_GB40_CAP30D,HALF_TP_RUNNER,EB1:CRVUSDT:2024-01-30T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,34.0,INITIAL_STOP,-21.718360499999942
HALF_TP_RUNNER_FIXED7_PT20_GB40_CAP30D,HALF_TP_RUNNER,EB1:CRVUSDT:2024-01-30T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,34.0,INITIAL_STOP,-21.718360499999942
FULL_TRAIL_FIXED7_GB60_CAP30D,FULL_TRAIL,EB1:CRVUSDT:2024-01-30T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,34.0,INITIAL_STOP,-21.718360499999942
HALF_TP_RUNNER_FIXED7_PT10_GB60_CAP365D,HALF_TP_RUNNER,EB1:CRVUSDT:2024-01-30T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,34.0,INITIAL_STOP,-21.718360499999942
HALF_TP_RUNNER_FIXED7_PT20_GB60_CAP365D,HALF_TP_RUNNER,EB1:CRVUSDT:2024-01-30T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,34.0,INITIAL_STOP,-21.718360499999942
FULL_TRAIL_STRUCT_CAP10_GB60_CAP365D,FULL_TRAIL,EB1:CRVUSDT:2024-01-30T16:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,40.0,INITIAL_STOP,-29.461869829727053
TIME_FIXED5_CAP7D,TIME_ONLY,EB1:CRVUSDT:2024-02-03T19:00:00+00:00,CRVUSDT,PRE_BREAKOUT,2024,7.0,STOP,-15.727357499999984
